evid,evid_ref,avg_picktime_SNR,grade_new,isol_or_rpt,avg_temp_Regolith_K,avg_temp_Rock_K,avg_interval_day,avg_PGV,avg_duration_s,avg_emergence_s,theta_mean_lag_deg,theta_sd_lag_deg,theta_mean_snr_deg,theta_sd_snr_deg
761227-13-M1,761029-04-M3,1976-12-27 13:13:15.155442,AA,repeating,284.5445365582222,246.7227219349333,16.058682354652777,0.0151577292504742,246.7227219349333,4.07364025,89.45134494448628,0.0553879556618057,81.40003925468937,0.2250537099963553
761227-14-M1,760929-21-M1,1976-12-27 14:05:31.876153,AA,repeating,286.4017506661778,247.8695837603704,16.094986992511576,0.0202931940815492,247.8695837603704,7.601871750000001,111.66444330595492,0.0007615727924611,92.96392650881585,0.2019781539466865
761227-15-M1,770225-00-M6,1976-12-27 15:02:41.640514,AA,repeating,288.3809976226963,249.129866857037,16.134683339282407,0.0246830873739035,249.129866857037,9.939967,66.79148200679982,0.3779775482059193,94.24929861001114,1.87658433266659
761227-15-M3,770225-00-M6,1976-12-27 15:35:01.784926,AA,repeating,289.4832270694518,249.8484388614815,16.157138714421297,0.0214606275922845,249.8484388614815,10.79234775,117.94463700934472,1.5877192348197906,70.74394134456341,0.9212432079238924
761227-16-M3,761227-18-M6,1976-12-27 16:24:22.978905,AA,repeating,291.1352625108889,250.93517737222223,16.191411792881944,0.0087704370949101,250.93517737222223,7.728827249999999,77.17903566391428,3.714428681804105,356.657491126886,0.5827746299578453
761227-16-M4,761227-18-M6,1976-12-27 16:35:20.981835,AA,repeating,291.49594559844445,251.17888216111112,16.19902756753472,0.0097800277002272,251.17888216111112,6.40314725,73.2763290251523,0.5594733670560998,101.1677196961772,0.4147783395868014
761227-16-M5,761227-18-M6,1976-12-27 16:45:10.350000,AA,repeating,291.81900666666667,251.39716666666664,16.205848958333334,0.0063598134857864,251.39716666666664,3.08920125,74.17451525286745,3.695291334929279,116.72178763548766,0.0005110489648109
761227-16-M6,770225-00-M6,1976-12-27 16:47:18.027746,AA,repeating,291.8889929866963,251.4444547207408,16.207326710023146,0.0227035332961163,251.4444547207408,10.4887765,121.98235197374396,0.0776799352524109,87.33345979647926,0.6126437762691578
761227-16-M7,761227-16-M7,1976-12-27 16:50:05.322117,AA,repeating,291.9806950863556,251.50641559888888,16.209262987465276,0.0073642841802562,251.50641559888888,3.5712590000000004,87.25786155245908,0.0536796334134785,85.71352920654826,0.3634823338762294
761227-16-M8,761227-18-M6,1976-12-27 16:57:54.506197,AA,repeating,292.2378774709481,251.6801874803704,16.214693358761572,0.0111542584116107,251.6801874803704,6.255613250000001,86.70284246534251,2.672492449057194,102.01036623072004,0.0728076935941142
761227-17-M1,761227-18-M6,1976-12-27 17:10:54.946180,AA,repeating,292.6656742023704,251.9692393259259,16.223726228935185,0.0072757871936238,251.9692393259259,5.169388499999999,74.42999047203048,0.5857749068246932,88.47414221074959,0.0828378236227083
