evid,evid_ref,geophone,mod_arrival_time,corr_coeffs,dt_values,minfreq,maxfreq,grade,grade_new,isol_or_rpt,num_per_family,emergence_s,picktime_SNR,Regolith_Temp_K,Rock_Temp_K,interval_day_number,diurnal_interval,duration_s,PGV,theta_mean_lag_deg,theta_sd_lag_deg,theta_mean_snr_deg,theta_sd_snr_deg
760816-23-M2,760816-23-M2,2,1976-08-16 23:48:51.466667,1.0,0.0,3,35,B,AA,repeating,2,13.259525,1976-08-16 23:48:51.466667,103.17952098762964,238.54952098762965,1.7110123456828703,night1,62.30000012975223,0.0036737563702419,267.2424232232851,2.182893519824852,127.63928496544987,0.4544563962512725
760915-13-M1,760816-23-M2,2,1976-09-15 13:43:42.917734,0.8600764427238786,-0.0340136054421768,3,35,A,AA,repeating,2,13.279933,1976-09-15 13:43:42.883720,108.22685478044444,248.87685478044443,1.79858661712963,night2,126.30000012974872,0.0033923431654435,100.46330978470937,0.0339367014022447,104.89569218394514,0.0514370844092775
760816-23-M2,760816-23-M2,3,1976-08-16 23:48:50.166667,1.0,0.0,3,35,B,AA,repeating,2,10.528912,1976-08-16 23:48:50.166667,103.17961728392594,238.54961728392595,1.7109972993865743,night1,81.20000012975127,0.0044199408625599,267.2424232232851,2.182893519824852,127.63928496544987,0.4544563962512725
760915-13-M1,760816-23-M2,3,1976-09-15 13:43:41.618754,0.8828203859561823,1.1649659863945578,3,35,A,AA,repeating,2,19.578913,1976-09-15 13:43:42.783720,108.22686366933333,248.8768636693333,1.7985854597222224,night2,208.90000012974403,0.0046465676464262,100.46330978470937,0.0339367014022447,104.89569218394514,0.0514370844092775
760816-23-M2,760816-23-M2,4,1976-08-16 23:48:49.266667,1.0,0.0,3,35,B,AA,repeating,2,12.789457,1976-08-16 23:48:49.266667,103.1796839505926,238.5496839505926,1.7109868827199073,night1,83.40000012975115,0.0050594482934101,267.2424232232851,2.182893519824852,127.63928496544987,0.4544563962512725
760915-13-M1,760816-23-M2,4,1976-09-15 13:43:40.718074,0.91249499159021,0.3656462585034014,3,35,A,AA,repeating,2,12.418368,1976-09-15 13:43:41.083720,108.22701478044443,248.87701478044443,1.7985657837962965,night2,212.20000012974384,0.0053907713214037,100.46330978470937,0.0339367014022447,104.89569218394514,0.0514370844092775
760817-16-M2,760817-16-M2,1,1976-08-17 16:34:04.700000,1.0,0.0,3,35,C,AA,repeating,2,33.689457,1976-08-17 16:34:04.700000,99.52549925925926,234.4454992592593,2.409082175925926,night1,198.00000012974465,0.0075541930339214,145.86335940701684,4.320673244334321,217.7430768888206,0.0483553341229037
760916-06-M2,760817-16-M2,1,1976-09-16 06:54:53.306268,0.9498935999199656,-3.10374149659864,3,35,A,AA,repeating,2,36.612246,1976-09-16 06:54:50.202527,104.18376877657778,244.03502503543703,2.5146435477662035,night2,339.3000001297603,0.0080612997216948,161.93136230023302,0.6824854875735146,163.12768865818006,0.1624357514616752
760817-16-M2,760817-16-M2,2,1976-08-17 16:34:01.600000,1.0,0.0,3,35,C,AA,repeating,2,34.400001,1976-08-17 16:34:01.600000,99.52568296296296,234.44568296296296,2.4090462962962964,night1,450.1000001297855,0.0068949953639227,145.86335940701684,4.320673244334321,217.7430768888206,0.0483553341229037
760916-06-M2,760817-16-M2,2,1976-09-16 06:54:50.213411,0.9675022532269272,0.2891156462585034,3,35,A,AA,repeating,2,33.650681,1976-09-16 06:54:50.502527,104.18375544324444,244.0350072576593,2.514647019988426,night2,306.3000001297528,0.0067880377751955,161.93136230023302,0.6824854875735146,163.12768865818006,0.1624357514616752
760817-16-M2,760817-16-M2,3,1976-08-17 16:34:03.800000,1.0,0.0,3,35,C,AA,repeating,2,32.84626,1976-08-17 16:34:03.800000,99.5255525925926,234.4455525925926,2.409071759259259,night1,192.10000012974496,0.008778534071285,145.86335940701684,4.320673244334321,217.7430768888206,0.0483553341229037
760916-06-M2,760817-16-M2,3,1976-09-16 06:54:52.415452,0.9514213001305452,-2.312925170068028,3,35,A,AA,repeating,2,35.164627,1976-09-16 06:54:50.102527,104.18377322102222,244.03503096136296,2.514642390358796,night2,298.60000012975104,0.0082850467053147,161.93136230023302,0.6824854875735146,163.12768865818006,0.1624357514616752
760817-16-M2,760817-16-M2,4,1976-08-17 16:34:00.800000,1.0,0.0,3,35,C,AA,repeating,2,31.552042,1976-08-17 16:34:00.800000,99.52573037037035,234.4457303703704,2.409037037037037,night1,529.7000001298036,0.0083638552197049,145.86335940701684,4.320673244334321,217.7430768888206,0.0483553341229037
760916-06-M2,760817-16-M2,4,1976-09-16 06:54:49.401507,0.9588457048450426,-1.1989795918367347,3,35,A,AA,repeating,2,32.736396,1976-09-16 06:54:48.202527,104.18385766546668,244.03514355395555,2.5146203996180554,night2,328.9000001297579,0.0077514991199318,161.93136230023302,0.6824854875735146,163.12768865818006,0.1624357514616752
760817-16-M3,760817-16-M3,1,1976-08-17 16:48:59.717531,1.0,0.0,3,35,A,AA,repeating,2,41.317348,1976-08-17 16:48:59.717531,99.47934588751112,234.39246118334813,2.419441175127315,night1,163.00000012974664,0.0037322722650853,330.00262257809857,1.1878313025491165,267.1814326060407,0.7100593519378156
760916-05-M2,760817-16-M3,1,1976-09-16 05:34:34.608343,0.8750415283730956,5.82482993197279,3,35,A,AA,repeating,2,14.063266,1976-09-16 05:34:40.433173,104.45753630342224,244.3725605057037,2.4589749209837963,night2,97.20000012975036,0.0036595148770932,336.9118663435885,2.432081787078816,212.0987735465684,0.172989286801909
760817-16-M3,760817-16-M3,2,1976-08-17 16:48:55.717531,1.0,0.0,3,35,A,AA,repeating,2,29.662586,1976-08-17 16:48:55.717531,99.4795236652889,234.3926982203852,2.4193948788310187,night1,228.30000012974293,0.0034975648126378,330.00262257809857,1.1878313025491165,267.1814326060407,0.7100593519378156
760916-05-M2,760817-16-M3,2,1976-09-16 05:34:30.604602,0.8753393895161238,3.928571428571429,3,35,A,AA,repeating,2,45.34592,1976-09-16 05:34:34.533173,104.45779852564444,244.3729975427408,2.45890663394676,night2,125.40000012974876,0.0036475491793562,336.9118663435885,2.432081787078816,212.0987735465684,0.172989286801909
760817-16-M3,760817-16-M3,3,1976-08-17 16:48:57.317531,1.0,0.0,3,35,A,AA,repeating,2,30.392518,1976-08-17 16:48:57.317531,99.47945255417778,234.3926034055704,2.4194133973495373,night1,193.3000001297449,0.0041216770324703,330.00262257809857,1.1878313025491165,267.1814326060407,0.7100593519378156
760916-05-M2,760817-16-M3,3,1976-09-16 05:34:32.208683,0.8910844237431437,1.2244897959183674,3,35,A,AA,repeating,2,29.184015,1976-09-16 05:34:33.433173,104.45784741453332,244.37307902422225,2.458893902465278,night2,133.00000012974834,0.0053750120675053,336.9118663435885,2.432081787078816,212.0987735465684,0.172989286801909
760817-16-M3,760817-16-M3,4,1976-08-17 16:48:58.117531,1.0,0.0,3,35,A,AA,repeating,2,49.269389,1976-08-17 16:48:58.117531,99.47941699862224,234.3925559981629,2.419422656608796,night1,169.50000012974627,0.0037344136663865,330.00262257809857,1.1878313025491165,267.1814326060407,0.7100593519378156
760916-05-M2,760817-16-M3,4,1976-09-16 05:34:33.004602,0.901676462116908,-1.0714285714285716,3,35,A,AA,repeating,2,31.313267,1976-09-16 05:34:31.933173,104.4579140812,244.3731901353333,2.4588765413541664,night2,130.0000001297485,0.004535998110008,336.9118663435885,2.432081787078816,212.0987735465684,0.172989286801909
760820-00-N2,760820-00-N2,1,1976-08-20 00:18:14.700000,1.0,0.0,3,35,D,AA,repeating,2,35.951362,1976-08-20 00:18:14.700000,92.47378222222224,225.36134666666663,4.731420138888889,night1,184.9000001297454,0.0037663120012028,180.15691896707412,0.0050526620181303,97.03003302282848,0.0333970261790822
760918-18-N1,760820-00-N2,1,1976-09-18 18:14:01.202381,0.873862316407251,5.297619047619048,3,35,D,AA,repeating,2,35.341838,1976-09-18 18:14:06.500000,95.57491851851852,232.3823777777777,4.986359953703704,night2,372.10000012976775,0.0036009206998051,332.59897393531173,18.30393519541987,221.6695314968444,0.0005463824491073
760820-00-N2,760820-00-N2,2,1976-08-20 00:18:18.600000,1.0,0.0,3,35,D,AA,repeating,2,65.129593,1976-08-20 00:18:18.600000,92.47372444444444,225.3611733333333,4.731465277777778,night1,169.30000012974628,0.0036586363072918,180.15691896707412,0.0050526620181303,97.03003302282848,0.0333970261790822
760918-18-N1,760820-00-N2,2,1976-09-18 18:14:05.101361,0.9081337662192,-0.9013605442176872,3,35,D,AA,repeating,2,65.84762,1976-09-18 18:14:04.200000,95.57498666666666,232.38248,4.9863333333333335,night2,357.60000012976445,0.004148129046284,332.59897393531173,18.30393519541987,221.6695314968444,0.0005463824491073
760820-00-N2,760820-00-N2,3,1976-08-20 00:18:19.800000,1.0,0.0,3,35,D,AA,repeating,2,27.509525,1976-08-20 00:18:19.800000,92.47370666666669,225.36112,4.7314791666666665,night1,212.60000012974385,0.0044032924855788,180.15691896707412,0.0050526620181303,97.03003302282848,0.0333970261790822
760918-18-N1,760820-00-N2,3,1976-09-18 18:14:06.298299,0.910740562908652,-1.9982993197278915,3,35,D,AA,repeating,2,17.89898,1976-09-18 18:14:04.300000,95.57498370370372,232.3824755555556,4.986334490740741,night2,396.30000012977325,0.0046620934276163,332.59897393531173,18.30393519541987,221.6695314968444,0.0005463824491073
760820-00-N2,760820-00-N2,4,1976-08-20 00:18:15.600000,1.0,0.0,3,35,D,AA,repeating,2,26.386395,1976-08-20 00:18:15.600000,92.47376888888888,225.36130666666665,4.731430555555555,night1,171.90000012974613,0.0041368829421131,180.15691896707412,0.0050526620181303,97.03003302282848,0.0333970261790822
760918-18-N1,760820-00-N2,4,1976-09-18 18:14:02.099320,0.8997329705883459,1.7006802721088436,3,35,D,AA,repeating,2,26.060545,1976-09-18 18:14:03.800000,95.57499851851853,232.38249777777776,4.986328703703704,night2,366.2000001297664,0.0039044601610793,332.59897393531173,18.30393519541987,221.6695314968444,0.0005463824491073
760906-13-M1,760906-13-M1,1,1976-09-06 13:20:06.033333,1.0,0.0,3,35,B,AA,repeating,2,9.468368,1976-09-06 13:20:06.033333,384.1087995061778,358.5724009876444,22.27437538579861,sunset1,100.40000012975018,0.0036548053187654,124.22056040713603,2.0382617333580737,146.5881421842464,0.117395771735829
761005-21-M1,760906-13-M1,1,1976-10-05 21:28:06.556463,0.9000015088421074,0.5102040816326531,3,35,B,BB,repeating,2,8.97245,1976-10-05 21:28:07.066667,386.15,360.5049807407556,22.12108873457176,sunrise2,109.70000012974964,0.0040415412886345,322.1531482038665,98.1505850696362,257.4524372774481,79.4438378492967
760906-13-M1,760906-13-M1,2,1976-09-06 13:20:07.233333,1.0,0.0,3,35,B,AA,repeating,2,19.365307,1976-09-06 13:20:07.233333,384.1087817284,358.5724365432,22.2743892746875,sunset1,146.3000001297476,0.0026854206542752,124.22056040713603,2.0382617333580737,146.5881421842464,0.117395771735829
761005-21-M1,760906-13-M1,2,1976-10-05 21:28:07.752721,0.8261363679768959,-1.3860544217687076,3,35,B,BB,repeating,2,15.735375,1976-10-05 21:28:06.366667,386.15,360.5049496296445,22.12108063271991,sunrise2,89.00000012975083,0.0036120148137378,322.1531482038665,98.1505850696362,257.4524372774481,79.4438378492967
760906-13-M1,760906-13-M1,3,1976-09-06 13:20:06.033333,1.0,0.0,3,35,B,AA,repeating,2,14.680953,1976-09-06 13:20:06.033333,384.1087995061778,358.5724009876444,22.27437538579861,sunset1,150.50000012974735,0.0038205289390287,124.22056040713603,2.0382617333580737,146.5881421842464,0.117395771735829
761005-21-M1,760906-13-M1,3,1976-10-05 21:28:06.549320,0.8736369077873486,-0.3826530612244898,3,35,B,BB,repeating,2,5.000001,1976-10-05 21:28:06.166667,386.15,360.5049407407556,22.12107831790509,sunrise2,67.40000012975206,0.0043851207369065,322.1531482038665,98.1505850696362,257.4524372774481,79.4438378492967
760906-13-M1,760906-13-M1,4,1976-09-06 13:20:04.233333,1.0,0.0,3,35,B,AA,repeating,2,12.577892,1976-09-06 13:20:04.233333,384.1088261728444,358.5723476543111,22.27435455246528,sunset1,167.90000012974636,0.0051109540246759,124.22056040713603,2.0382617333580737,146.5881421842464,0.117395771735829
760907-03-M1,760907-03-M1,1,1976-09-07 03:43:01.471341,1.0,0.0,3,35,A,AA,repeating,2,29.168709,1976-09-07 03:43:01.471341,382.8652679404,360.02824401986663,22.873628140520832,sunset1,189.4000001297452,0.0063610872520277,110.1784684690157,0.2713753617795366,203.1412569411493,0.240272112566237
770401-18-M1,760907-03-M1,1,1977-04-01 18:49:34.382562,0.9060217882545686,-0.7823129251700681,3,35,A,AA,repeating,2,28.111906,1977-04-01 18:49:33.600249,386.4759466629778,363.1781066740445,22.53441666954861,sunset8,329.7000001297581,0.006331373555559,105.58938419685454,0.95700949348064,272.0481790420348,0.2475640528536032
760907-03-M1,760907-03-M1,2,1976-09-07 03:42:59.971341,1.0,0.0,3,35,A,AA,repeating,2,32.275852,1976-09-07 03:42:59.971341,382.8653346070667,360.0282217976444,22.87361077940972,sunset1,204.3000001297443,0.0060096658722114,110.1784684690157,0.2713753617795366,203.1412569411493,0.240272112566237
770401-18-M1,760907-03-M1,2,1977-04-01 18:49:32.891405,0.8371349572561668,-5.391156462585035,3,35,A,AA,repeating,2,44.824151,1977-04-01 18:49:27.500249,386.4760370333482,363.1779259333037,22.53434606769676,sunset8,186.5000001297453,0.0071666494296745,105.58938419685454,0.95700949348064,272.0481790420348,0.2475640528536032
760907-03-M1,760907-03-M1,3,1976-09-07 03:42:58.571341,1.0,0.0,3,35,A,AA,repeating,2,31.362926,1976-09-07 03:42:58.571341,382.8653968292889,360.0282010569037,22.87359457570602,sunset1,190.2000001297451,0.0073949683195749,110.1784684690157,0.2713753617795366,203.1412569411493,0.240272112566237
770401-18-M1,760907-03-M1,3,1977-04-01 18:49:31.487324,0.8914696538975133,2.312925170068028,3,35,A,AA,repeating,2,28.940818,1977-04-01 18:49:33.800249,386.47594370001485,363.1781125999704,22.534418984363427,sunset8,186.10000012974533,0.0089222118712675,105.58938419685454,0.95700949348064,272.0481790420348,0.2475640528536032
760907-03-M1,760907-03-M1,4,1976-09-07 03:42:58.671341,1.0,0.0,3,35,A,AA,repeating,2,33.975512,1976-09-07 03:42:58.671341,382.8653923848444,360.0282025383852,22.873595733113422,sunset1,195.0000001297448,0.0061944606710392,110.1784684690157,0.2713753617795366,203.1412569411493,0.240272112566237
770401-18-M1,760907-03-M1,4,1977-04-01 18:49:31.583242,0.8741331555502069,0.0170068027210884,3,35,A,AA,repeating,2,34.117008,1977-04-01 18:49:31.600249,386.4759762926074,363.1780474147852,22.53439352140046,sunset8,142.3000001297478,0.0067830137088571,105.58938419685454,0.95700949348064,272.0481790420348,0.2475640528536032
760907-00-M1,760907-00-M1,1,1976-09-07 00:23:30.852025,1.0,0.0,3,35,A,AA,repeating,2,30.757484,1976-09-07 00:23:30.852025,383.298196977037,359.83090151148144,22.735079305844906,sunset1,177.30000012974585,0.0095664812861619,341.3277093978704,0.9882298371757832,209.6390591960512,0.1555778205852397
761006-08-N1,760907-00-M1,1,1976-10-06 08:42:57.267687,0.7183698282574464,-2.967687074829932,3,35,D,AA,repeating,2,96.669389,1976-10-06 08:42:54.300000,385.68039111111113,362.0896088888889,22.589690972222225,sunset2,600.0,0.0089603548383056,167.4868607457885,48.69463529512212,109.8707042322991,8.651806984348276e-05
760907-00-M1,760907-00-M1,2,1976-09-07 00:23:22.552025,1.0,0.0,3,35,A,AA,repeating,2,48.912927,1976-09-07 00:23:22.552025,383.29844290296296,359.8307785485185,22.734983241030093,sunset1,214.5000001297437,0.0078457402399367,341.3277093978704,0.9882298371757832,209.6390591960512,0.1555778205852397
761006-08-N1,760907-00-M1,2,1976-10-06 08:43:30.932653,0.9044802562373284,-4.13265306122449,3,35,D,AA,repeating,2,52.978913,1976-10-06 08:43:26.800000,385.6794281481481,362.0905718518519,22.59006712962963,sunset2,359.30000012976484,0.009520894597077,167.4868607457885,48.69463529512212,109.8707042322991,8.651806984348276e-05
760907-00-M1,760907-00-M1,3,1976-09-07 00:23:26.452025,1.0,0.0,3,35,A,AA,repeating,2,40.735716,1976-09-07 00:23:26.452025,383.2983273474074,359.83083632629626,22.735028379918983,sunset1,211.90000012974383,0.0097908401409663,341.3277093978704,0.9882298371757832,209.6390591960512,0.1555778205852397
761006-08-N1,760907-00-M1,3,1976-10-06 08:43:34.827211,0.9227404320095486,-3.027210884353742,3,35,D,AA,repeating,2,43.778233,1976-10-06 08:43:31.800000,385.67928,362.09072,22.590125,sunset2,252.4000001297416,0.0107563817174264,167.4868607457885,48.69463529512212,109.8707042322991,8.651806984348276e-05
760907-00-M1,760907-00-M1,4,1976-09-07 00:23:18.352025,1.0,0.0,3,35,A,AA,repeating,2,30.017688,1976-09-07 00:23:18.352025,383.2985673474074,359.8307163262963,22.734934629918985,sunset1,233.30000012974264,0.0077947531579876,341.3277093978704,0.9882298371757832,209.6390591960512,0.1555778205852397
761006-08-N1,760907-00-M1,4,1976-10-06 08:42:55.307483,0.7332414131665088,-1.207482993197279,3,35,D,AA,repeating,2,98.068369,1976-10-06 08:42:54.100000,385.680397037037,362.0896029629629,22.589688657407407,sunset2,600.0,0.0081083790883939,167.4868607457885,48.69463529512212,109.8707042322991,8.651806984348276e-05
760906-16-M1,760906-16-M1,1,1976-09-06 16:05:38.246816,1.0,0.0,3,35,A,AA,repeating,2,26.388096,1976-09-06 16:05:38.246816,383.9916556027259,358.9666887945482,22.38933156037037,sunset1,263.10000012974297,0.0041269728879603,320.4077342869371,3.782675754108036,53.11741078421315,6.236900454862938
761006-01-M1,760906-16-M1,1,1976-10-06 01:08:00.162925,0.8725776470283795,-1.0629251700680271,3,35,C,AA,repeating,2,43.779253,1976-10-06 01:07:59.100000,386.1095688888889,361.1308622222222,22.273774305555555,sunset2,158.70000012974688,0.0052601852440043,204.6011366819413,0.3753973148633232,325.3665156336827,0.1206441284519624
760906-16-M1,760906-16-M1,2,1976-09-06 16:05:47.046816,1.0,0.0,3,35,A,AA,repeating,2,42.877212,1976-09-06 16:05:47.046816,383.9915252323556,358.9669495352889,22.38943341222222,sunset1,130.3000001297485,0.0035015209558321,320.4077342869371,3.782675754108036,53.11741078421315,6.236900454862938
761006-01-M1,760906-16-M1,2,1976-10-06 01:08:08.963605,0.8081506183340678,-12.763605442176871,3,35,C,AA,repeating,2,54.24728,1976-10-06 01:07:56.200000,386.1096118518519,361.1307762962963,22.27374074074074,sunset2,177.10000012974584,0.004201933576012,204.6011366819413,0.3753973148633232,325.3665156336827,0.1206441284519624
760906-16-M1,760906-16-M1,3,1976-09-06 16:05:40.946816,1.0,0.0,3,35,A,AA,repeating,2,16.477212,1976-09-06 16:05:40.946816,383.9916156027259,358.96676879454816,22.38936281037037,sunset1,236.5000001297425,0.0042493954022258,320.4077342869371,3.782675754108036,53.11741078421315,6.236900454862938
761006-01-M1,760906-16-M1,3,1976-10-06 01:08:02.883333,0.9044624340101092,0.4166666666666667,3,35,C,AA,repeating,2,57.674491,1976-10-06 01:08:03.300000,386.1095066666667,361.1309866666667,22.273822916666667,sunset2,166.40000012974645,0.0045288421699742,204.6011366819413,0.3753973148633232,325.3665156336827,0.1206441284519624
760906-16-M1,760906-16-M1,4,1976-09-06 16:05:46.346816,1.0,0.0,3,35,A,AA,repeating,2,41.034695,1976-09-06 16:05:46.346816,383.991535602726,358.9669287945481,22.38942531037037,sunset1,174.300000129746,0.0040528944222245,320.4077342869371,3.782675754108036,53.11741078421315,6.236900454862938
761006-01-M1,760906-16-M1,4,1976-10-06 01:08:08.272449,0.8395835575097801,-4.872448979591837,3,35,C,AA,repeating,2,25.559185,1976-10-06 01:08:03.400000,386.1095051851852,361.1309896296296,22.273824074074074,sunset2,106.00000012974986,0.0045626810930843,204.6011366819413,0.3753973148633232,325.3665156336827,0.1206441284519624
760907-02-M1,760907-02-M1,1,1976-09-07 02:03:08.974141,1.0,0.0,3,35,A,AA,repeating,2,21.428572,1976-09-07 02:03:08.974141,383.09160114928886,359.9394662835704,22.80427053403936,sunset1,92.60000012975064,0.0061803489200117,27.31730914115676,2.670366679122945,36.44243312848983,0.0804557445993638
761204-08-N1,760907-02-M1,1,1976-12-04 08:53:07.085034,0.9008704403599512,-0.0850340136054421,3,35,D,BB,repeating,2,17.469389,1976-12-04 08:53:07.000000,389.6461185185185,365.91776296296297,22.479594907407407,sunset4,95.50000012975046,0.0057127321069872,57.33440730597116,66.01048534103982,242.0769085898881,0.1496512384882301
760907-02-M1,760907-02-M1,2,1976-09-07 02:03:10.574141,1.0,0.0,3,35,A,AA,repeating,2,19.803062,1976-09-07 02:03:10.574141,383.0915300381778,359.93948998727404,22.80428905255787,sunset1,90.70000012975072,0.0041212391292644,27.31730914115676,2.670366679122945,36.44243312848983,0.0804557445993638
761204-08-N1,760907-02-M1,2,1976-12-04 08:52:55.725510,0.7320929423402286,-0.0255102040816326,3,35,D,BB,repeating,2,28.616328,1976-12-04 08:52:55.700000,389.6462859259259,365.9174281481482,22.47946412037037,sunset4,166.90000012974642,0.0119339961570589,57.33440730597116,66.01048534103982,242.0769085898881,0.1496512384882301
760907-02-M1,760907-02-M1,3,1976-09-07 02:03:11.974141,1.0,0.0,3,35,A,AA,repeating,2,14.278913,1976-09-07 02:03:11.974141,383.0914678159555,359.9395107280148,22.80430525626157,sunset1,88.80000012975084,0.0045020021877769,27.31730914115676,2.670366679122945,36.44243312848983,0.0804557445993638
761204-08-N1,760907-02-M1,3,1976-12-04 08:52:54.814626,0.7058408414357416,-2.8146258503401365,3,35,D,BB,repeating,2,54.72279,1976-12-04 08:52:52.000000,389.6463407407407,365.9173185185185,22.47942129629629,sunset4,150.10000012974737,0.0163498386476386,57.33440730597116,66.01048534103982,242.0769085898881,0.1496512384882301
760907-02-M1,760907-02-M1,4,1976-09-07 02:03:11.074141,1.0,0.0,3,35,A,AA,repeating,2,30.519049,1976-09-07 02:03:11.074141,383.09150781595554,359.9394973946815,22.804294839594903,sunset1,90.10000012975075,0.0039815630121547,27.31730914115676,2.670366679122945,36.44243312848983,0.0804557445993638
760909-08-M3,760909-08-M3,1,1976-09-09 08:42:19.000088,1.0,0.0,3,35,A,AA,repeating,2,26.590137,1976-09-09 08:42:19.000088,363.8986222065778,352.2100296205037,25.081469908425927,sunset1,210.500000129744,0.0068048504412519,116.135944700805,0.0279312875470569,290.43825918675253,3.3081514732042456
761009-00-M3,760909-08-M3,1,1976-10-09 00:10:28.087415,0.9013037295036184,0.2125850340136054,3,35,C,AA,repeating,2,31.977212,1976-10-09 00:10:28.300000,364.0083022222222,353.504842962963,25.233834490740737,sunset2,208.4000001297441,0.00688198545844,353.28238809652544,0.2103825033326849,316.3755241546704,0.1685574985868455
760909-08-M3,760909-08-M3,2,1976-09-09 08:42:13.600088,1.0,0.0,3,35,A,AA,repeating,2,53.733335,1976-09-09 08:42:13.600088,363.89958220657775,352.2105896205037,25.081407408425925,sunset1,291.3000001297494,0.0059009319570877,116.135944700805,0.0279312875470569,290.43825918675253,3.3081514732042456
761009-00-M3,760909-08-M3,2,1976-10-09 00:10:22.682313,0.8579795656003497,-0.7823129251700681,3,35,C,AA,repeating,2,62.501362,1976-10-09 00:10:21.900000,364.00944,353.5055066666667,25.233760416666662,sunset2,461.000000129788,0.0059869309356668,353.28238809652544,0.2103825033326849,316.3755241546704,0.1685574985868455
760909-08-M3,760909-08-M3,3,1976-09-09 08:42:14.400088,1.0,0.0,3,35,A,AA,repeating,2,55.662927,1976-09-09 08:42:14.400088,363.8994399843555,352.21050665754075,25.081416667685183,sunset1,232.1000001297427,0.0066027647981764,116.135944700805,0.0279312875470569,290.43825918675253,3.3081514732042456
761009-00-M3,760909-08-M3,3,1976-10-09 00:10:34.399660,0.7899357398258965,-0.3996598639455783,3,35,C,AA,repeating,2,40.078233,1976-10-09 00:10:34.000000,364.00728888888887,353.50425185185185,25.233900462962964,sunset2,157.90000012974693,0.0062121580840851,353.28238809652544,0.2103825033326849,316.3755241546704,0.1685574985868455
760909-08-M3,760909-08-M3,4,1976-09-09 08:42:19.100088,1.0,0.0,3,35,A,AA,repeating,2,34.126192,1976-09-09 08:42:19.100088,363.8986044288,352.21001925013337,25.08147106583333,sunset1,197.70000012974467,0.0069922757037598,116.135944700805,0.0279312875470569,290.43825918675253,3.3081514732042456
761009-00-M3,760909-08-M3,4,1976-10-09 00:10:28.175170,0.8455508223965852,5.82482993197279,3,35,C,AA,repeating,2,51.158165,1976-10-09 00:10:34.000000,364.00728888888887,353.50425185185185,25.233900462962964,sunset2,153.70000012974717,0.0062426603467424,353.28238809652544,0.2103825033326849,316.3755241546704,0.1685574985868455
760909-00-M2,760909-00-M2,1,1976-09-09 00:18:53.682125,1.0,0.0,3,35,A,AA,repeating,2,13.970409,1976-09-09 00:18:53.682125,368.5420470925926,354.8160235462963,24.7318713208912,sunset1,80.60000012975131,0.0051795092526847,158.59465731062798,2.049553759420514,176.58655638708458,0.6482561308960932
761008-12-M1,760909-00-M2,1,1976-10-08 12:08:39.588162,0.9069407417169316,0.0170068027210884,3,35,A,AA,repeating,2,9.942518,1976-10-08 12:08:39.605169,370.8207193108,357.3915107282222,24.73257644871528,sunset2,600.0,0.0048317013105183,125.77937977419369,1.4956848117572743,188.9420665271593,1.9049431757451871
760909-00-M2,760909-00-M2,2,1976-09-09 00:18:53.482125,1.0,0.0,3,35,A,AA,repeating,2,11.219729,1976-09-09 00:18:53.482125,368.5420767222223,354.8160383611111,24.73186900607639,sunset1,112.5000001297495,0.0034719624050757,158.59465731062798,2.049553759420514,176.58655638708458,0.6482561308960932
761008-12-M1,760909-00-M2,2,1976-10-08 12:08:39.392244,0.8927128193655759,-0.1870748299319728,3,35,A,AA,repeating,2,22.315307,1976-10-08 12:08:39.205169,370.8207726441333,357.39154035785185,24.73257181908565,sunset2,256.0000001297413,0.0039197594627029,125.77937977419369,1.4956848117572743,188.9420665271593,1.9049431757451871
760909-00-M2,760909-00-M2,3,1976-09-09 00:18:52.682125,1.0,0.0,3,35,A,AA,repeating,2,10.676191,1976-09-09 00:18:52.682125,368.5421952407408,354.8160976203704,24.73185974681713,sunset1,95.90000012975044,0.0052971581882759,158.59465731062798,2.049553759420514,176.58655638708458,0.6482561308960932
761008-12-M1,760909-00-M2,3,1976-10-08 12:08:38.605169,0.912353416693689,0.0,3,35,A,AA,repeating,2,10.678912,1976-10-08 12:08:38.605169,370.8208526441333,357.3915848022963,24.73256487464121,sunset2,519.1000001298012,0.0058422031588693,125.77937977419369,1.4956848117572743,188.9420665271593,1.9049431757451871
760909-00-M2,760909-00-M2,4,1976-09-09 00:18:51.682125,1.0,0.0,3,35,A,AA,repeating,2,2.271429,1976-09-09 00:18:51.682125,368.54234338888887,354.81617169444445,24.731848172743053,sunset1,600.0,0.0083107394122215,158.59465731062798,2.049553759420514,176.58655638708458,0.6482561308960932
761008-12-M1,760909-00-M2,4,1976-10-08 12:08:37.594965,0.916696734049944,0.5102040816326531,3,35,A,AA,repeating,2,6.340477,1976-10-08 12:08:38.105169,370.8209193108,357.3916218393333,24.73255908760417,sunset2,536.6000001298052,0.0061305488370152,125.77937977419369,1.4956848117572743,188.9420665271593,1.9049431757451871
760910-02-M3,760910-02-M3,1,1976-09-10 02:12:23.566667,1.0,0.0,3,35,B,AA,repeating,2,35.858505,1976-09-10 02:12:23.566667,351.8347629628889,345.09085777773333,25.8106894290162,sunset1,207.0000001297441,0.0081977495950658,180.2166403111208,0.3873863358614967,1.3206106834559206,0.0630583961544333
