,evid,geophone,arrival_time,grade
15189,770109-02-M1,geo4,1977-01-09T02:13:39.638069,A
15190,770109-02-M2,geo3,1977-01-09T02:51:18.000000,C
15191,770109-02-M2,geo1,1977-01-09T02:51:37.000000,C
15192,770109-02-M3,geo2,1977-01-09T02:34:23.000000,C
15193,770109-02-M3,geo4,1977-01-09T02:34:31.000000,C
15194,770109-02-M4,geo4,1977-01-09T02:21:55.000000,C
15195,770109-02-M4,geo3,1977-01-09T02:21:53.000000,C
15196,770109-02-M5,geo3,1977-01-09T02:56:39.000000,C
15197,770109-02-M5,geo4,1977-01-09T02:56:51.000000,C
15198,770109-02-N1,geo1,1977-01-09T02:53:23.000000,D
15199,770109-02-N2,geo2,1977-01-09T02:17:16.000000,D
15200,770109-02-N3,geo3,1977-01-09T02:43:59.000000,D
15201,770109-03-M1,geo2,1977-01-09T03:07:40.000000,C
15202,770109-03-M1,geo1,1977-01-09T03:07:38.000000,C
15203,770109-03-M2,geo1,1977-01-09T03:19:43.948099,A
15204,770109-03-M2,geo4,1977-01-09T03:19:45.138099,A
15205,770109-03-M2,geo3,1977-01-09T03:19:45.316599,A
15206,770109-03-M2,geo2,1977-01-09T03:19:45.376099,A
15207,770109-03-M3,geo4,1977-01-09T03:27:38.000000,B
15208,770109-03-M3,geo1,1977-01-09T03:27:40.000000,B
15209,770109-03-M3,geo3,1977-01-09T03:27:40.000000,B
15210,770109-03-M4,geo3,1977-01-09T03:57:47.048291,A
15211,770109-03-M4,geo1,1977-01-09T03:57:49.249791,A
15212,770109-03-M4,geo4,1977-01-09T03:57:50.142291,A
15213,770109-03-M4,geo2,1977-01-09T03:57:51.689291,A
15214,770109-03-N1,geo2,1977-01-09T03:53:39.000000,D
15215,770109-04-M1,geo4,1977-01-09T04:42:21.848713,A
15216,770109-04-M1,geo1,1977-01-09T04:42:23.633713,A
15217,770109-04-M1,geo3,1977-01-09T04:42:25.121214,A
15218,770109-04-M1,geo2,1977-01-09T04:42:27.501214,A
15219,770109-04-M2,geo1,1977-01-09T04:50:22.000000,C
15220,770109-04-M2,geo3,1977-01-09T04:50:05.000000,C
15221,770109-04-M3,geo4,1977-01-09T04:55:14.804778,A
15222,770109-04-M3,geo3,1977-01-09T04:55:21.171279,A
15223,770109-04-M3,geo1,1977-01-09T04:55:22.539779,A
15224,770109-04-M3,geo2,1977-01-09T04:55:23.372779,A
15225,770109-04-N1,geo4,1977-01-09T04:17:14.000000,D
15226,770109-04-N2,geo4,1977-01-09T04:22:19.000000,D
15227,770109-05-M1,geo4,1977-01-09T05:07:36.000000,C
15228,770109-05-M1,geo1,1977-01-09T05:07:43.000000,C
15229,770109-05-M2,geo1,1977-01-09T05:25:12.583627,A
15230,770109-05-M2,geo3,1977-01-09T05:25:13.059627,A
15231,770109-05-M2,geo4,1977-01-09T05:25:14.309127,A
15232,770109-05-M2,geo2,1977-01-09T05:25:20.437628,A
15233,770109-05-M3,geo2,1977-01-09T05:35:09.000000,B
15234,770109-05-M3,geo1,1977-01-09T05:35:11.000000,B
15235,770109-05-M3,geo3,1977-01-09T05:35:14.000000,B
15236,770109-05-M4,geo4,1977-01-09T05:38:39.386695,A
15237,770109-05-M4,geo2,1977-01-09T05:38:41.826195,A
15238,770109-05-M4,geo3,1977-01-09T05:38:42.540195,A
15239,770109-05-M4,geo1,1977-01-09T05:38:49.323195,A
15240,770109-05-M5,geo4,1977-01-09T05:17:14.000000,C
15241,770109-05-M5,geo2,1977-01-09T05:17:11.000000,C
15242,770109-05-M6,geo4,1977-01-09T05:21:00.000000,C
15243,770109-05-M6,geo2,1977-01-09T05:20:52.000000,C
15244,770109-05-M7,geo3,1977-01-09T05:26:46.000000,C
15245,770109-05-M7,geo2,1977-01-09T05:26:52.000000,C
15246,770109-05-N1,geo1,1977-01-09T05:47:22.000000,D
15247,770109-05-N2,geo2,1977-01-09T05:10:33.000000,D
15248,770109-06-M1,geo2,1977-01-09T06:01:34.282008,A
15249,770109-06-M1,geo3,1977-01-09T06:01:37.435508,A
15250,770109-06-M1,geo4,1977-01-09T06:01:39.101508,A
15251,770109-06-M1,geo1,1977-01-09T06:01:41.898009,A
15252,770109-06-M2,geo1,1977-01-09T06:08:12.000000,C
15253,770109-06-M2,geo3,1977-01-09T06:07:47.000000,C
15254,770109-06-M3,geo4,1977-01-09T06:30:51.000000,C
15255,770109-06-M3,geo1,1977-01-09T06:30:51.000000,C
15256,770109-06-M4,geo1,1977-01-09T06:33:56.000000,B
15257,770109-06-M4,geo4,1977-01-09T06:33:41.000000,B
15258,770109-06-M4,geo3,1977-01-09T06:33:46.000000,B
15259,770109-06-M5,geo2,1977-01-09T06:10:57.000000,C
15260,770109-06-M5,geo3,1977-01-09T06:10:40.000000,C
15261,770109-06-M6,geo3,1977-01-09T06:47:20.000000,B
15262,770109-06-M6,geo2,1977-01-09T06:47:33.000000,B
15263,770109-06-M6,geo4,1977-01-09T06:47:20.000000,B
15264,770109-06-N1,geo2,1977-01-09T06:09:24.000000,D
15265,770109-06-N2,geo4,1977-01-09T06:42:42.000000,D
15266,770109-07-M1,geo4,1977-01-09T07:06:46.000000,B
15267,770109-07-M1,geo3,1977-01-09T07:06:58.000000,B
15268,770109-07-M1,geo1,1977-01-09T07:06:58.000000,B
15269,770109-07-M2,geo3,1977-01-09T07:10:31.000000,B
15270,770109-07-M2,geo1,1977-01-09T07:10:29.000000,B
15271,770109-07-M2,geo2,1977-01-09T07:10:43.000000,B
15272,770109-07-M3,geo4,1977-01-09T07:14:50.205075,A
15273,770109-07-M3,geo2,1977-01-09T07:14:50.859575,A
15274,770109-07-M3,geo1,1977-01-09T07:14:50.919075,A
15275,770109-07-M3,geo3,1977-01-09T07:14:51.514075,A
15276,770109-07-M4,geo1,1977-01-09T07:30:46.000000,C
15277,770109-07-M4,geo2,1977-01-09T07:30:52.000000,C
15278,770109-07-M5,geo2,1977-01-09T07:43:21.000000,B
15279,770109-07-M5,geo4,1977-01-09T07:43:22.000000,B
15280,770109-07-M5,geo3,1977-01-09T07:43:20.000000,B
15281,770109-07-N1,geo4,1977-01-09T07:17:59.000000,D
15282,770109-08-M1,geo3,1977-01-09T08:06:18.377532,A
15283,770109-08-M1,geo4,1977-01-09T08:06:37.239033,A
15284,770109-08-M1,geo1,1977-01-09T08:06:43.070034,A
15285,770109-08-M1,geo2,1977-01-09T08:06:43.962534,A
15286,770109-08-M2,geo2,1977-01-09T08:13:15.090067,A
15287,770109-08-M2,geo4,1977-01-09T08:13:15.268567,A
15288,770109-08-M2,geo1,1977-01-09T08:13:16.161067,A
15289,770109-08-M2,geo3,1977-01-09T08:13:16.220567,A
15290,770109-08-M3,geo2,1977-01-09T08:19:56.000000,B
15291,770109-08-M3,geo4,1977-01-09T08:19:58.000000,B
15292,770109-08-M3,geo1,1977-01-09T08:20:10.000000,B
15293,770109-08-M4,geo2,1977-01-09T08:45:29.435229,A
15294,770109-08-M4,geo3,1977-01-09T08:45:29.613729,A
15295,770109-08-M4,geo4,1977-01-09T08:45:30.149229,A
15296,770109-08-M4,geo1,1977-01-09T08:45:31.101229,A
15297,770109-08-M5,geo2,1977-01-09T08:54:20.149774,A
15298,770109-08-M5,geo1,1977-01-09T08:54:22.291774,A
15299,770109-08-M5,geo4,1977-01-09T08:54:23.719774,A
15300,770109-08-M5,geo3,1977-01-09T08:54:24.433774,A
15301,770109-08-M6,geo2,1977-01-09T08:28:30.000000,C
15302,770109-08-M6,geo3,1977-01-09T08:28:51.000000,C
15303,770109-08-N1,geo2,1977-01-09T08:23:08.000000,D
15304,770109-08-N2,geo3,1977-01-09T08:24:15.000000,D
15305,770109-08-N3,geo3,1977-01-09T08:48:03.000000,D
15306,770109-09-M1,geo2,1977-01-09T09:04:41.809024,A
15307,770109-09-M1,geo1,1977-01-09T09:04:43.534524,A
15308,770109-09-M1,geo3,1977-01-09T09:04:44.903024,A
15309,770109-09-M1,geo4,1977-01-09T09:04:46.450024,A
15310,770109-09-N1,geo2,1977-01-09T09:51:13.000000,D
15311,770109-09-N2,geo3,1977-01-09T09:31:47.000000,D
15312,770109-10-M1,geo2,1977-01-09T10:01:34.000000,B
15313,770109-10-M1,geo4,1977-01-09T10:01:35.000000,B
15314,770109-10-M1,geo1,1977-01-09T10:01:42.000000,B
15315,770109-10-M2,geo4,1977-01-09T10:09:03.000000,B
15316,770109-10-M2,geo1,1977-01-09T10:09:01.000000,B
15317,770109-10-M2,geo2,1977-01-09T10:09:09.000000,B
15318,770109-10-M3,geo1,1977-01-09T10:13:43.000000,C
15319,770109-10-M3,geo3,1977-01-09T10:13:45.000000,C
15320,770109-10-M4,geo2,1977-01-09T10:20:40.000000,B
15321,770109-10-M4,geo4,1977-01-09T10:20:35.000000,B
15322,770109-10-M4,geo1,1977-01-09T10:20:36.000000,B
15323,770109-10-M5,geo1,1977-01-09T10:29:40.206149,A
15324,770109-10-M5,geo4,1977-01-09T10:29:42.705150,A
15325,770109-10-M5,geo3,1977-01-09T10:29:46.215650,A
15326,770109-10-M5,geo2,1977-01-09T10:29:53.236650,A
15327,770109-10-M6,geo3,1977-01-09T10:48:26.000000,C
15328,770109-10-M6,geo2,1977-01-09T10:48:42.000000,C
15329,770109-10-N1,geo4,1977-01-09T10:41:16.000000,D
15330,770109-10-N2,geo4,1977-01-09T10:56:41.000000,D
15331,770109-11-M1,geo1,1977-01-09T11:20:40.000000,B
15332,770109-11-M1,geo4,1977-01-09T11:20:35.000000,B
15333,770109-11-M1,geo3,1977-01-09T11:20:44.000000,B
15334,770109-11-M2,geo1,1977-01-09T11:32:32.297164,A
15335,770109-11-M2,geo3,1977-01-09T11:32:32.297164,A
15336,770109-11-M2,geo4,1977-01-09T11:32:32.892164,A
15337,770109-11-M2,geo2,1977-01-09T11:32:33.903664,A
15338,770109-11-M3,geo3,1977-01-09T11:37:37.073189,A
15339,770109-11-M3,geo4,1977-01-09T11:37:37.370689,A
15340,770109-11-M3,geo1,1977-01-09T11:37:38.977190,A
15341,770109-11-M3,geo2,1977-01-09T11:37:42.249690,A
15342,770109-11-M4,geo1,1977-01-09T11:42:42.000000,C
15343,770109-11-M4,geo4,1977-01-09T11:42:25.000000,C
15344,770109-11-M5,geo4,1977-01-09T11:48:08.776242,A
15345,770109-11-M5,geo2,1977-01-09T11:48:09.252242,A
15346,770109-11-M5,geo3,1977-01-09T11:48:10.085243,A
15347,770109-11-M5,geo1,1977-01-09T11:48:10.620743,A
15348,770109-12-M1,geo4,1977-01-09T12:27:11.000000,B
15349,770109-12-M1,geo3,1977-01-09T12:27:13.000000,B
15350,770109-12-M1,geo1,1977-01-09T12:27:18.000000,B
15351,770109-12-M2,geo1,1977-01-09T12:49:58.000000,B
15352,770109-12-M2,geo4,1977-01-09T12:50:05.000000,B
15353,770109-12-M2,geo3,1977-01-09T12:49:59.000000,B
15354,770109-12-M3,geo2,1977-01-09T12:53:31.937678,A
15355,770109-12-M3,geo4,1977-01-09T12:53:32.532678,A
15356,770109-12-M3,geo3,1977-01-09T12:53:34.079677,A
15357,770109-12-M3,geo1,1977-01-09T12:53:38.661175,A
15358,770109-12-M4,geo4,1977-01-09T12:56:38.000000,C
15359,770109-12-M4,geo2,1977-01-09T12:56:37.000000,C
15360,770109-12-N1,geo3,1977-01-09T12:17:58.000000,D
15361,770109-12-N2,geo4,1977-01-09T12:55:31.000000,D
15362,770109-19-M1,geo4,1977-01-09T19:02:21.000000,C
15363,770109-19-M1,geo2,1977-01-09T19:02:21.000000,C
15364,770109-19-N1,geo1,1977-01-09T19:09:30.000000,D
15365,770109-19-N2,geo3,1977-01-09T19:05:38.000000,D
15366,770109-23-M1,geo1,1977-01-09T23:05:39.660029,A
15367,770109-23-M1,geo4,1977-01-09T23:05:44.360529,A
15368,770109-23-M1,geo2,1977-01-09T23:05:46.264529,A
15369,770109-23-M1,geo3,1977-01-09T23:05:46.740529,A
15370,770109-23-M2,geo2,1977-01-09T23:14:18.000000,C
15371,770109-23-M2,geo1,1977-01-09T23:14:16.000000,C
15372,770109-23-M3,geo4,1977-01-09T23:20:33.000000,B
15373,770109-23-M3,geo3,1977-01-09T23:20:42.000000,B
15374,770109-23-M3,geo1,1977-01-09T23:20:36.000000,B
15375,770109-23-M4,geo2,1977-01-09T23:47:17.504238,A
15376,770109-23-M4,geo1,1977-01-09T23:47:26.488739,A
15377,770109-23-M4,geo3,1977-01-09T23:47:32.438739,A
15378,770109-23-M4,geo4,1977-01-09T23:47:36.782240,A
15379,770109-23-M5,geo2,1977-01-09T23:13:01.000000,B
15380,770109-23-M5,geo4,1977-01-09T23:12:59.000000,B
15381,770109-23-M5,geo3,1977-01-09T23:12:58.000000,B
15382,770109-23-M6,geo3,1977-01-09T23:42:30.000000,C
15383,770109-23-M6,geo4,1977-01-09T23:42:40.000000,C
