,evid,evid_ref,avg_picktime_SNR,grade_new,isol_or_rpt,avg_temp_Regolith_K,avg_temp_Rock_K,avg_interval_day,avg_PGV,avg_duration_s,avg_emergence_s,theta_mean_lag_deg,theta_sd_lag_deg,theta_mean_snr_deg,theta_sd_snr_deg
4898,770125-04-N2,770125-04-N2,1977-01-25 04:46:18.050000,CC,isolated,208.62692148148147,219.84632370370372,15.081632523148148,0.004735831159777101,219.84632370370372,4.7212595,-1.0,-1.0,-1.0,-1.0
4899,770125-05-M1,761226-15-M1,1977-01-25 05:01:23.662632,AA,repeating,210.02223575893333,220.08231003519998,15.092114150833332,0.027276480665785478,220.08231003519998,4.80476275,105.99362895717066,0.211867080858278,83.24713577069109,3.8086391553518633
4900,770125-05-M10,761226-15-M1,1977-01-25 05:48:21.000000,AA,repeating,214.19515555555557,220.82359999999994,15.124722222222223,0.025831526121898873,220.82359999999994,7.86352175,104.5774140355158,0.0022198413652268,77.6705625437047,5.007680194799443
4901,770125-05-M11,761226-15-M1,1977-01-25 05:53:27.918144,AA,repeating,214.63237247146665,220.90544483839997,15.128274515555555,0.024654984082137628,220.90544483839997,7.653912500000001,104.70726506010526,0.0017664244882393,58.43872861250221,0.0340620663162639
4902,770125-05-M12,761226-15-M1,1977-01-25 05:17:09.775000,AA,repeating,211.45225925925928,220.32460666666663,15.103064525462962,0.0271247814665174,220.32460666666663,7.1357152500000005,106.59102811554604,0.1346914450456521,67.86651827597214,0.7387284181343945
4903,770125-05-M13,761226-15-M1,1977-01-25 05:38:50.075000,AA,repeating,213.366257037037,220.67135333333334,15.118114293981481,0.023344474719139422,220.67135333333334,6.853147000000001,103.2523946149847,0.0486617786387168,81.46954681847082,4.64022384977095
4904,770125-05-M14,761226-15-M1,1977-01-25 05:58:16.308333,AA,repeating,215.04252740693332,220.9823488888,15.13161236496528,0.0206289151973752,220.9823488888,7.44762,104.7210238267826,0.0021115788259282,80.7835431446223,3.999664633280359
4905,770125-05-M2,761226-15-M1,1977-01-25 05:07:16.810912,AA,repeating,210.56006982257776,220.17334497042964,15.096201515185186,0.028779684572206827,220.17334497042964,8.74940575,99.617387101829,0.0748798633265327,51.36622325660839,0.1137218074396528
4906,770125-05-M3,761226-15-M1,1977-01-25 05:12:16.034437,AA,repeating,211.0122298159111,220.24870496931848,15.099664750428243,0.02930891911981102,220.24870496931848,7.13154825,104.26170657023428,0.0017754087506159,46.85668179851279,0.1613814115913178
4907,770125-05-M4,770125-05-M4,1977-01-25 05:16:03.300000,CC,isolated,211.35377777777776,220.30687999999998,15.10229513888889,0.0033455895589329003,220.30687999999998,3.605613,-1.0,-1.0,-1.0,-1.0
4908,770125-05-M5,761226-15-M1,1977-01-25 05:21:39.050000,AA,repeating,211.8511851851852,220.39641333333333,15.106181134259261,0.027818075448178173,220.39641333333333,5.83265425,108.64785973166758,0.0042744932420586,12.859335507368543,4.6397276150008855
4909,770125-05-M6,761226-15-M1,1977-01-25 05:25:42.356630,AA,repeating,212.21163945185185,220.46129510133335,15.108997183217593,0.027418236234884975,220.46129510133335,8.20995,89.01770634307188,0.0620442518648412,75.15705908260455,4.053010114857471
4910,770125-05-M7,761226-15-M1,1977-01-25 05:29:51.947400,AA,repeating,212.57818951999997,220.52785264,15.111885965277779,0.027150354173822548,220.52785264,8.24719475,89.01770634307188,0.0620442518648412,43.34002175951122,2.610302954948725
4911,770125-05-M8,761226-15-M1,1977-01-25 05:34:08.241797,AA,repeating,212.95408796893332,220.59619781253335,15.114852335613426,0.028700649842932326,220.59619781253335,29.084354750000003,104.3247159686985,0.0428485262943351,228.1714127892567,0.1299189089950707
4912,770125-05-M9,761226-15-M1,1977-01-25 05:43:41.078095,AA,repeating,213.7887504194074,220.74895415866663,15.121482385358796,0.0261206582049248,220.74895415866663,8.172619749999999,104.26174363317804,0.0018052309760472,63.79969149430915,5.100711996414312
4913,770125-06-M1,761226-15-M1,1977-01-25 06:03:01.276765,AA,repeating,215.44781584355553,221.05834047066665,15.134910610706017,0.02217511552463265,221.05834047066665,8.00212675,107.64429182725284,0.0043555611593417,87.70073950617534,0.8470422453517873
4914,770125-06-M10,770223-20-M9,1977-01-25 06:45:54.282356,AA,repeating,219.00237647466665,221.75527947798523,15.164690768009258,0.04594866303759733,221.75527947798523,7.217433,86.79027548066082,0.0273761559022853,77.25478801335149,1.5963088106108845
4915,770125-06-M11,761226-15-M1,1977-01-25 06:53:39.925895,AA,repeating,219.62323452666666,221.88634951118516,15.170080160821762,0.026943186328952325,221.88634951118516,6.245068999999999,102.94903915019066,0.0823092069654713,89.45034501160424,3.4197467865128464
4916,770125-06-M12,761226-15-M1,1977-01-25 06:57:49.960541,AA,repeating,219.95661405466666,221.95672963376296,15.17297408033565,0.023667030543907622,221.95672963376296,8.5169225,91.8152840915098,0.0285829089359284,67.88962085066109,0.949528015520529
4917,770125-06-M2,761226-15-M1,1977-01-25 06:08:01.508540,AA,repeating,215.87481214577775,221.1384022773333,15.13838551550926,0.023297004534525274,221.1384022773333,8.279507500000001,104.780719637059,0.0070198256572098,56.63320684545803,0.3495826083991328
4918,770125-06-M3,761226-15-M1,1977-01-25 06:12:00.245185,AA,repeating,216.21233781044447,221.20206538266666,15.141148671122686,0.017628254732737277,221.20206538266666,6.3307832500000005,85.23861508752861,0.0638390007633831,55.17331089780667,0.174040797971619
4919,770125-06-M4,761226-15-M8,1977-01-25 06:16:58.699336,AA,repeating,216.6235413073778,221.28165315626666,15.144603001574074,0.016736585540121026,221.28165315626666,7.06207575,74.75046166944358,0.6011392671616004,51.75916067543553,0.0957392976222019
4920,770125-06-M5,761226-15-M1,1977-01-25 06:22:26.983613,AA,repeating,217.07584408902224,221.36919563013333,15.148402588113427,0.023014098434707624,221.36919563013333,7.29864025,104.70726506010526,0.0017664244882393,80.74208790606171,3.942768109764045
4921,770125-06-M6,770223-20-M9,1977-01-25 06:27:04.050636,AA,repeating,217.45758087626672,221.44714017902226,15.151609382361112,0.023771665713415727,221.44714017902226,10.00399775,70.7601072336395,0.6082100439299167,65.1044387026586,2.0846137568563003
4922,770125-06-M7,761226-15-M1,1977-01-25 06:33:01.304541,AA,repeating,217.94979736759998,221.54770053746665,15.15574426552083,0.01943453301729295,221.54770053746665,7.5750857499999995,112.2946740729797,0.0303489019045005,83.89739509455308,1.4554071212533095
4923,770125-06-M8,761226-15-M1,1977-01-25 06:37:28.882814,AA,repeating,218.31514398352593,221.61970208373333,15.15884123627315,0.024320869870098905,221.61970208373333,8.527041749999999,86.32763841913761,0.078838281203165,95.14022969286304,3.623583422110666
4924,770125-06-M9,761226-15-M1,1977-01-25 06:41:33.885709,AA,repeating,218.6490738552296,221.68503618906666,15.16167691792824,0.024005754916239776,221.68503618906666,7.47959275,91.17712490937993,0.0506407110855386,40.03960836078097,0.647621903569934
4925,770125-07-M1,761226-15-M1,1977-01-25 07:02:46.321764,AA,repeating,220.351762352,222.04014982986666,15.176404187083333,0.0229468185699419,222.04014982986666,7.780018,104.8669279728926,0.004152840200981,78.49885549908342,3.96026080995246
4926,770125-07-M2,761226-15-M1,1977-01-25 07:07:20.488412,AA,repeating,220.71731788266666,222.11732266411855,15.179577412175924,0.022206508581825924,222.11732266411855,7.22823225,91.7637483650468,0.0302846539177292,71.25582035560114,5.14718752907543
4927,770125-07-M3,770125-07-M3,1977-01-25 07:34:36.700000,AA,repeating,222.8425362962963,222.5719851851852,15.198515046296295,0.006389273564365526,222.5719851851852,6.6639465,73.2660243034735,0.1356693083352664,94.1801501106801,1.343090424640752
4928,770125-07-M4,761226-15-M1,1977-01-25 07:44:47.225000,AA,repeating,223.6172462962963,222.74973740740742,15.205581307870371,0.02511711263545715,222.74973740740742,8.556888749999999,102.753536267504,0.069251996373927,99.70102118392676,2.357143169268615
4929,770125-07-M5,761226-15-M1,1977-01-25 07:58:03.125000,AA,repeating,224.6194907407408,222.97376851851854,15.214793113425925,0.0270111180220025,222.97376851851854,8.337161,103.99948017222444,0.0183196533133668,106.88094731449864,0.2993042422838256
4930,770125-07-N1,761226-15-M1,1977-01-25 07:12:25.650000,AA,repeating,221.11544,222.20322000000004,15.183109374999999,0.020985631641410575,222.20322000000004,8.531548749999999,91.7637483650468,0.0302846539177292,68.46136477709851,5.167345715170636
4931,770125-07-N2,761226-15-M1,1977-01-25 07:17:32.700000,AA,repeating,221.51574222222223,222.2896488888889,15.186663194444446,0.022839906184309828,222.2896488888889,8.367602999999999,75.3781511686005,0.1124850955294501,69.40374250684211,0.951919411863216
4932,770125-07-N3,761226-15-M1,1977-01-25 07:30:20.250000,AA,repeating,222.5158,222.496,15.195546874999998,0.026889644526878774,222.496,9.75680375,112.01683796102223,0.0239562360961093,63.24538314311843,1.0514320870887577
4933,770125-07-N4,761226-15-M1,1977-01-25 07:36:32.450000,AA,repeating,222.99001037037038,222.60628148148146,15.19985474537037,0.028622006098980274,222.60628148148146,7.51896375,73.89245594455957,0.8845109028330942,90.7434118920696,2.070603010244564
