evid,evid_ref,avg_picktime_SNR,grade_new,isol_or_rpt,avg_temp_Regolith_K,avg_temp_Rock_K,avg_interval_day,avg_PGV,avg_duration_s,avg_emergence_s,theta_mean_lag_deg,theta_sd_lag_deg,theta_mean_snr_deg,theta_sd_snr_deg
761031-18-M2,761031-18-M2,1976-10-31 18:23:24.175000,AA,repeating,356.4220388888889,313.4052492592592,18.45375202546296,0.0059647723617832,313.4052492592592,26.26887825,245.5271373152557,52.80349465938397,181.16722846847605,4.551666118918174
761031-21-M1,761031-21-M1,1976-10-31 21:24:41.183333,AA,repeating,358.73720839499254,316.31498222213327,18.579643325613425,0.0064758265338187,316.31498222213327,8.146599499999999,128.66011203600488,0.1715193207705825,97.6905365147375,0.0573811636895643
761101-07-M1,761101-07-M1,1976-11-01 07:31:12.783333,AA,repeating,365.7029392592,325.3872523456,19.0008423996875,0.0150831173675653,325.3872523456,16.019389,55.73395326140857,106.43375664314767,120.96941887474154,0.0639680287664916
761101-11-M3,761003-00-M3,1976-11-01 11:47:54.442307,AA,repeating,368.3217609685482,328.91876495711114,19.1791023415162,0.005833469746185,328.91876495711114,42.1107155,343.2416709539227,1.4335464078097475,159.45672758901625,0.0334778622862314
761101-12-M1,761101-12-M1,1976-11-01 12:08:29.933333,AA,repeating,368.52310024685926,329.19331851844447,19.19340200616898,0.0056464902054004,329.19331851844447,22.20952475,178.8654988771529,0.047246875050135,203.3009369513918,0.2247342161593332
761101-15-M1,761003-13-M2,1976-11-01 15:49:11.406247,AA,repeating,370.617245369926,332.0658680548889,19.346659794525465,0.0074708739857793,332.0658680548889,24.89608975,269.90953546634825,17.042897790448112,3.4048440022040345,1.904414725233391
761101-17-M1,761231-06-M1,1976-11-01 17:01:22.519382,AA,repeating,371.276780936326,332.98044846441485,19.396788418773152,0.021280260320761,332.98044846441485,8.8314635,71.70775285847382,0.3484501676607736,83.70712589325525,2.60591892196298
761101-19-M1,761231-06-M1,1976-11-01 19:47:12.725000,AA,repeating,372.72769666666665,335.0188951851852,19.51195283564815,0.0243420958747747,335.0188951851852,9.17296,84.99301059328155,0.0074223434116642,85.46393039885412,0.1335411684769733
761101-23-M1,761003-13-M2,1976-11-01 23:43:28.730094,AA,repeating,374.6725161592889,337.79908875884445,19.67602696868056,0.0087270351527723,337.79908875884445,24.2885215,266.59688000821154,22.65038357062041,285.7914229098353,1.615313475247688
761102-04-M1,761231-06-M1,1976-11-02 04:58:48.447546,AA,repeating,377.04485304248885,341.2772795637334,19.89500517993056,0.0483916208314814,341.2772795637334,7.842432749999999,122.55399967043596,0.1490195742436507,85.56926794145802,3.8137484545722926
761102-10-M1,761231-06-M1,1976-11-02 10:35:09.534052,AA,repeating,379.3120998276148,344.7004425862519,20.12858257004629,0.0484454615107677,344.7004425862519,8.365306749999998,64.54036656422569,0.0292324832489437,77.25450793771029,1.596279723059839
761102-10-M2,761004-00-M1,1976-11-02 10:40:49.545330,AA,repeating,379.3473602564445,344.7558518315556,20.13251788576389,0.007510038886396,344.7558518315556,38.89830075,301.68754586210014,31.06633559091115,29.597408859177246,0.4376197028530308
761102-10-N1,761102-10-N1,1976-11-02 10:46:06.075000,AA,repeating,379.3801855555556,344.8074344444445,20.13618142361111,0.0058074604345249,344.8074344444445,57.4139465,151.37420748262113,1.069432639346185,85.26990960838276,0.160388067983051
761102-14-M1,761004-00-M1,1976-11-02 14:27:11.083887,AA,repeating,380.7158161068,346.898308724,20.2897116190625,0.0066113219822557,346.898308724,34.47899775,119.3548101814812,0.1547788336405393,167.32234869182955,0.043836893862254
761102-16-M1,761231-20-M1,1976-11-02 16:02:38.008333,AA,repeating,381.2540451851555,347.7567419752593,20.355995466817127,0.0064534142092922,347.7567419752593,41.79864025,290.0590505639077,0.0052210065168401,105.24869299198578,1.723348291406022
761102-18-M1,761004-00-M1,1976-11-02 18:14:34.190573,AA,repeating,381.96770582871113,348.9165587430667,20.44761794644676,0.0067125519261637,348.9165587430667,28.9487255,178.60041193214437,0.1789261731103314,193.36890570826515,0.0979486606687285
761102-21-M1,761102-21-M1,1976-11-02 21:40:46.913580,AA,repeating,383.0075034293334,350.636255144,20.59082075902778,0.0075644415105876,350.636255144,23.9064635,156.78835141672758,34.16868909392764,311.78849524348686,0.1824972507893394
761103-00-M1,761103-05-M2,1976-11-03 00:18:48.378001,AA,repeating,383.7335835556296,351.8837336890074,20.700559930567128,0.009868936697882,351.8837336890074,27.77916775,7.2301262950123775,24.3944894498526,92.3218389257637,2.920744089519055
761103-05-M1,770330-21-M1,1976-11-03 05:32:50.458540,AA,repeating,385.01343458014816,354.1868691602963,20.918639566435186,0.0056568495097977,354.1868691602963,31.25221225,133.89452465173164,6.627134751823447,248.44137091763744,0.0443292712554385
761103-05-M2,761103-05-M2,1976-11-03 05:54:43.358333,AA,repeating,385.091236049363,354.3371630863852,20.93383516589121,0.0102947605356501,354.3371630863852,23.88401475,308.480456759726,1.6635658830434583,347.7102234854201,0.1535505669947216
761103-11-M2,761103-05-M2,1976-11-03 11:54:06.016667,AA,repeating,386.2742674074223,356.6632906173185,21.18340297068287,0.0109165965541959,356.6632906173185,28.3991505,31.82533363854322,4.556868273331448,43.45828747598284,1.4503543501514935
761103-16-M2,770102-11-M2,1976-11-03 16:57:46.628696,AA,repeating,387.05938159099264,358.3981447729778,21.39428968398148,0.0102346515849636,358.3981447729778,23.66224625,222.0706921272452,62.295545923732845,104.60422584694412,0.0055236459651738
761103-21-M1,761005-09-M2,1976-11-03 21:54:56.987277,AA,repeating,387.6376885119111,359.8942212797777,21.60065957496528,0.0101086393794468,359.8942212797777,50.9321445,90.26653492622596,120.70315215363442,324.7144592927391,0.0306664479261297
761103-23-N1,760906-00-M2,1976-11-03 23:08:29.775000,AA,repeating,387.7484377777777,360.24109444444446,21.65173350694445,0.0073247917804574,360.24109444444446,27.78579975,76.18580204121069,3.9274933893782538,207.34014132974508,0.8836654277162354
761104-02-M1,770101-21-M1,1976-11-04 02:25:09.124126,AA,repeating,387.989024061126,361.08609624450366,21.788300047754632,0.0090053045948722,361.08609624450366,29.424831,123.63544661786428,1.0514472600206182,0.2995889088905217,0.2497810248608245
