evid,evid_ref,geophone,mod_arrival_time,corr_coeffs,dt_values,minfreq,maxfreq,grade,grade_new,isol_or_rpt,num_per_family,emergence_s,picktime_SNR,Regolith_Temp_K,Rock_Temp_K,interval_day_number,diurnal_interval,duration_s,PGV,mean_amplitude,theta_mean_lag_deg,theta_sd_lag_deg,theta_mean_snr_deg,theta_sd_snr_deg
770413-18-N2,770413-18-N2,3,1977-04-13 18:09:13.400000,1.0,0.0,3,35,D,AA,isolated,1,27.188436,1977-04-13 18:09:13.400000,95.71360296296297,234.31540444444445,4.982967592592593,night9,161.10000012974675,0.0039101601689993,0.0008030958000141,186.6023509407049,1.9011378581352532,329.1840061261568,0.082983521855094
770413-18-N2,770413-18-N2,4,1977-04-13 18:09:11.700000,1.0,0.0,3,35,D,AA,isolated,1,20.665647,1977-04-13 18:09:11.700000,95.71365333333333,234.31548,4.982947916666666,night9,195.7000001297448,0.0037425244611702,0.0007581227147737,186.6023509407049,1.9011378581352532,329.1840061261568,0.082983521855094
770414-05-M1,770414-05-M1,1,1977-04-14 05:48:48.550621,1.0,0.0,3,35,A,AA,isolated,1,27.232994,1977-04-14 05:48:48.550621,94.4999473982074,232.55984219462223,5.468791095150463,night9,160.70000012974677,0.003744164521663,0.000729095965952,281.01021577443805,0.1378888863581285,28.00628550130042,0.081620512623761
770414-05-M1,770414-05-M1,2,1977-04-14 05:48:50.050621,1.0,0.0,3,35,A,AA,isolated,1,40.418369,1977-04-14 05:48:50.050621,94.49992517598518,232.5597755279556,5.468808456261574,night9,240.60000012974223,0.0038717611574212,0.000802073626413,281.01021577443805,0.1378888863581285,28.00628550130042,0.081620512623761
770414-05-M1,770414-05-M1,3,1977-04-14 05:48:51.350621,1.0,0.0,3,35,A,AA,isolated,1,35.606464,1977-04-14 05:48:51.350621,94.49990591672592,232.55971775017773,5.46882350255787,night9,143.20000012974776,0.0041145584196387,0.0008689864519617,281.01021577443805,0.1378888863581285,28.00628550130042,0.081620512623761
770414-05-M1,770414-05-M1,4,1977-04-14 05:48:50.950621,1.0,0.0,3,35,A,AA,isolated,1,17.5966,1977-04-14 05:48:50.950621,94.49991184265184,232.55973552795555,5.468818872928241,night9,155.80000012974705,0.0039342059977684,0.0008458474937782,281.01021577443805,0.1378888863581285,28.00628550130042,0.081620512623761
770413-23-M2,770413-23-M2,1,1977-04-13 23:47:58.517491,1.0,0.0,3,35,A,AA,isolated,1,13.79694,1977-04-13 23:47:58.517491,95.11137725952592,233.4513772595259,5.2182120079976855,night9,180.40000012974565,0.0036619824732296,0.000815802490914,167.86216647433395,0.1157437899216994,155.97636547097576,0.3889523491441411
770413-23-M2,770413-23-M2,2,1977-04-13 23:47:59.217491,1.0,0.0,3,35,A,AA,isolated,1,16.005103,1977-04-13 23:47:59.217491,95.1113565187852,233.4513565187852,5.218220109849537,night9,600.0,0.0025122102542702,0.0006015602661891,167.86216647433395,0.1157437899216994,155.97636547097576,0.3889523491441411
770413-23-M2,770413-23-M2,3,1977-04-13 23:47:56.717491,1.0,0.0,3,35,A,AA,isolated,1,4.261906,1977-04-13 23:47:56.717491,95.11143059285926,233.45143059285925,5.218191174664352,night9,199.8000001297445,0.004086767272677,0.0007624701831319,167.86216647433395,0.1157437899216994,155.97636547097576,0.3889523491441411
770413-23-M2,770413-23-M2,4,1977-04-13 23:47:56.517491,1.0,0.0,3,35,A,AA,isolated,1,15.881974,1977-04-13 23:47:56.517491,95.11143651878518,233.4514365187852,5.218188859849537,night9,238.1000001297424,0.0040298188092437,0.0009550770035964,167.86216647433395,0.1157437899216994,155.97636547097576,0.3889523491441411
770410-10-M1,770410-10-M1,1,1977-04-10 10:17:15.065836,1.0,0.0,3,35,A,AA,isolated,1,47.775172,1977-04-10 10:17:15.065836,109.68799414791113,252.2179941479112,1.655209095324074,night9,225.50000012974309,0.0057786357919296,0.0010720665234659,155.564518619789,9.852746528979765,20.600988949983176,8.788230162809345
770410-10-M1,770410-10-M1,2,1977-04-10 10:17:16.265836,1.0,0.0,3,35,A,AA,isolated,1,48.224831,1977-04-10 10:17:16.265836,109.68788748124445,252.21788748124445,1.655222984212963,night9,216.7000001297436,0.005273092866435,0.0009404996810366,155.564518619789,9.852746528979765,20.600988949983176,8.788230162809345
770410-10-M1,770410-10-M1,3,1977-04-10 10:17:12.565836,1.0,0.0,3,35,A,AA,isolated,1,38.931634,1977-04-10 10:17:12.565836,109.68821637013332,252.2182163701333,1.655180160138889,night9,248.3000001297418,0.0048945101928348,0.0009960628576218,155.564518619789,9.852746528979765,20.600988949983176,8.788230162809345
770410-10-M1,770410-10-M1,4,1977-04-10 10:17:17.565836,1.0,0.0,3,35,A,AA,isolated,1,31.3466,1977-04-10 10:17:17.565836,109.68777192568888,252.2177719256889,1.655238030509259,night9,220.1000001297434,0.0052495421359295,0.0009081198956522,155.564518619789,9.852746528979765,20.600988949983176,8.788230162809345
770410-22-M1,770410-22-M1,1,1977-04-10 22:25:44.333333,1.0,0.0,3,35,B,AA,isolated,1,34.265307,1977-04-10 22:25:44.333333,106.41893827162964,248.4627259259556,2.16110339505787,night9,86.40000012975098,0.0036612110656458,0.0007555141363269,152.8115379527263,55.16370093599149,126.58236897274706,0.079554062914588
770410-22-M1,770410-22-M1,2,1977-04-10 22:25:49.233333,1.0,0.0,3,35,B,AA,isolated,1,34.807484,1977-04-10 22:25:49.233333,106.41857530866668,248.4622903704,2.1611601080208334,night9,66.20000012975213,0.0034751337221805,0.0007853068063874,152.8115379527263,55.16370093599149,126.58236897274706,0.079554062914588
770410-22-M1,770410-22-M1,3,1977-04-10 22:25:45.433333,1.0,0.0,3,35,B,AA,isolated,1,38.760545,1977-04-10 22:25:45.433333,106.41885679014815,248.46262814817777,2.161116126539352,night9,87.8000001297509,0.0042652345811521,0.0008310906220453,152.8115379527263,55.16370093599149,126.58236897274706,0.079554062914588
770410-22-M1,770410-22-M1,4,1977-04-10 22:25:42.333333,1.0,0.0,3,35,B,AA,isolated,1,43.22109,1977-04-10 22:25:42.333333,106.41908641977778,248.46290370373333,2.161080246909722,night9,106.50000012974984,0.0036290846079426,0.0008270437094961,152.8115379527263,55.16370093599149,126.58236897274706,0.079554062914588
770410-02-M1,770410-02-M1,1,1977-04-10 02:50:02.700000,1.0,0.0,3,35,C,AA,isolated,1,89.601022,1977-04-10 02:50:02.700000,112.17194222222224,254.85194222222225,1.3446493055555555,night9,278.50000012974647,0.0034740267942304,0.0006481558963837,120.95370329762405,54.38241666263036,31.48315735417577,0.1792647441570926
770410-02-M1,770410-02-M1,2,1977-04-10 02:50:03.600000,1.0,0.0,3,35,C,AA,isolated,1,43.012246,1977-04-10 02:50:03.600000,112.17184888888887,254.8518488888889,1.3446597222222223,night9,276.300000129746,0.0032006077503007,0.000540885887515,120.95370329762405,54.38241666263036,31.48315735417577,0.1792647441570926
770410-02-M1,770410-02-M1,3,1977-04-10 02:50:08.400000,1.0,0.0,3,35,C,AA,isolated,1,81.511566,1977-04-10 02:50:08.400000,112.17135111111112,254.85135111111111,1.3447152777777778,night9,283.20000012974754,0.0032257423479057,0.0006922561852644,120.95370329762405,54.38241666263036,31.48315735417577,0.1792647441570926
770410-02-M1,770410-02-M1,4,1977-04-10 02:50:04.100000,1.0,0.0,3,35,C,AA,isolated,1,87.17211,1977-04-10 02:50:04.100000,112.17179703703704,254.85179703703704,1.3446655092592594,night9,282.4000001297473,0.0039497896384983,0.0006344953392146,120.95370329762405,54.38241666263036,31.48315735417577,0.1792647441570926
770410-22-M2,770410-22-M2,1,1977-04-10 22:28:51.204395,1.0,0.0,3,35,A,AA,isolated,1,5.235375,1977-04-10 22:28:51.204395,106.40509597074076,248.44611516488888,2.16326625457176,night9,543.5000001298067,0.0030452864347508,0.0007631997335242,331.05524183823155,2.7163522240432445,265.5241080292619,0.967728965770988
770410-22-M2,770410-22-M2,2,1977-04-10 22:28:49.504395,1.0,0.0,3,35,A,AA,isolated,1,3.840137,1977-04-10 22:28:49.504395,106.40522189666667,248.446266276,2.163246578645833,night9,304.90000012975247,0.0032223494340864,0.0007814172216583,331.05524183823155,2.7163522240432445,265.5241080292619,0.967728965770988
770410-22-M2,770410-22-M2,3,1977-04-10 22:28:50.604395,1.0,0.0,3,35,A,AA,isolated,1,3.590477,1977-04-10 22:28:50.604395,106.4051404151852,248.44616849822225,2.163259310127315,night9,112.90000012974949,0.0037493893210382,0.000733550541473,331.05524183823155,2.7163522240432445,265.5241080292619,0.967728965770988
770410-22-M2,770410-22-M2,4,1977-04-10 22:28:50.604395,1.0,0.0,3,35,A,AA,isolated,1,11.855783,1977-04-10 22:28:50.604395,106.4051404151852,248.44616849822225,2.163259310127315,night9,92.8000001297506,0.0035536294859444,0.0006760187078557,331.05524183823155,2.7163522240432445,265.5241080292619,0.967728965770988
770410-18-M2,770410-18-M2,1,1977-04-10 18:46:21.201232,1.0,0.0,3,35,A,AA,isolated,1,15.378913,1977-04-10 18:46:21.201232,107.32398509392593,249.5327821127111,2.008752329074074,night9,105.3000001297499,0.0039241010709271,0.0008226480041226,321.15823399509026,5.490899767894085,229.0456972938634,0.0128904575832539
770410-18-M2,770410-18-M2,2,1977-04-10 18:46:15.601232,1.0,0.0,3,35,A,AA,isolated,1,23.198301,1977-04-10 18:46:15.601232,107.32439990874074,249.53327989048887,2.00868751425926,night9,125.30000012974875,0.0045887371001251,0.0008033241834655,321.15823399509026,5.490899767894085,229.0456972938634,0.0128904575832539
770410-18-M2,770410-18-M2,3,1977-04-10 18:46:18.301232,1.0,0.0,3,35,A,AA,isolated,1,34.443879,1977-04-10 18:46:18.301232,107.32419990874074,249.53303989048888,2.0087187642592594,night9,98.4000001297503,0.0044628293696251,0.0008764688777237,321.15823399509026,5.490899767894085,229.0456972938634,0.0128904575832539
770410-18-M2,770410-18-M2,4,1977-04-10 18:46:15.501232,1.0,0.0,3,35,A,AA,isolated,1,24.905443,1977-04-10 18:46:15.501232,107.32440731614815,249.53328877937776,2.008686356851852,night9,135.6000001297482,0.0042114318307566,0.0008190307559234,321.15823399509026,5.490899767894085,229.0456972938634,0.0128904575832539
770410-13-M1,770410-13-M1,1,1977-04-10 13:40:43.752579,1.0,0.0,3,35,A,AA,isolated,1,16.385035,1977-04-10 13:40:43.752579,108.69231462377778,251.1027775485333,1.7965133400347222,night9,79.50000012975137,0.0049902338318062,0.0011338659943612,120.22924538940894,2.7618126703038035,183.06211183795295,0.4562071309926831
770410-13-M1,770410-13-M1,2,1977-04-10 13:40:43.352579,1.0,0.0,3,35,A,AA,isolated,1,4.225511,1977-04-10 13:40:43.352579,108.6923442534074,251.10281310408888,1.7965087104050923,night9,84.10000012975111,0.0035347501603762,0.0007474564068061,120.22924538940894,2.7618126703038035,183.06211183795295,0.4562071309926831
770410-13-M1,770410-13-M1,3,1977-04-10 13:40:41.952579,1.0,0.0,3,35,A,AA,isolated,1,17.428232,1977-04-10 13:40:41.952579,108.69244795711111,251.10293754853333,1.796492506701389,night9,93.3000001297506,0.0043009397122722,0.001091860439574,120.22924538940894,2.7618126703038035,183.06211183795295,0.4562071309926831
770410-13-M1,770410-13-M1,4,1977-04-10 13:40:41.752579,1.0,0.0,3,35,A,AA,isolated,1,6.956464,1977-04-10 13:40:41.752579,108.69246277192592,251.1029553263111,1.796490191886574,night9,76.50000012975154,0.0061612358138205,0.00129765130662,120.22924538940894,2.7618126703038035,183.06211183795295,0.4562071309926831
770413-23-M1,770413-23-M1,1,1977-04-13 23:35:02.358801,1.0,0.0,3,35,A,AA,isolated,1,53.240818,1977-04-13 23:35:02.358801,95.13437455404444,233.47656183106668,5.209228689826388,night9,305.8000001297527,0.0054451879636355,0.0010239095433047,136.60768594258997,6.776467281739011,167.61409684541357,3.7693460077964582
770413-23-M1,770413-23-M1,2,1977-04-13 23:35:02.458801,1.0,0.0,3,35,A,AA,isolated,1,30.368709,1977-04-13 23:35:02.458801,95.13437159108148,233.47655738662223,5.209229847233796,night9,323.0000001297566,0.0048142663838092,0.0009907781329636,136.60768594258997,6.776467281739011,167.61409684541357,3.7693460077964582
770413-23-M1,770413-23-M1,3,1977-04-13 23:34:58.658801,1.0,0.0,3,35,A,AA,isolated,1,58.837076,1977-04-13 23:34:58.658801,95.13448418367408,233.4767262755111,5.209185865752315,night9,354.90000012976384,0.0061555944434062,0.0011033955343916,136.60768594258997,6.776467281739011,167.61409684541357,3.7693460077964582
770413-23-M1,770413-23-M1,4,1977-04-13 23:34:56.758801,1.0,0.0,3,35,A,AA,isolated,1,24.793198,1977-04-13 23:34:56.758801,95.13454047997035,233.47681071995555,5.209163875011575,night9,577.8000001298145,0.0072627728775795,0.0010280439969078,136.60768594258997,6.776467281739011,167.61409684541357,3.7693460077964582
770410-11-M3,770410-11-M3,1,1977-04-10 11:13:38.700000,1.0,0.0,3,35,C,AA,isolated,1,17.39864,1977-04-10 11:13:38.700000,109.40602222222223,251.8984311111111,1.694371527777778,night9,262.8000001297429,0.003036980940303,0.000628205391755,347.5904832044083,0.4082870876458028,27.68356212354732,0.1671538944937024
770410-11-M3,770410-11-M3,2,1977-04-10 11:13:40.900000,1.0,0.0,3,35,C,AA,isolated,1,48.591498,1977-04-10 11:13:40.900000,109.40585925925926,251.89820296296296,1.6943969907407406,night9,272.4000001297451,0.003523153607232,0.000664411965813,347.5904832044083,0.4082870876458028,27.68356212354732,0.1671538944937024
770410-11-M3,770410-11-M3,3,1977-04-10 11:13:41.100000,1.0,0.0,3,35,C,AA,isolated,1,52.294559,1977-04-10 11:13:41.100000,109.40584444444444,251.8981822222222,1.6943993055555555,night9,258.900000129742,0.0034225364065269,0.0007248704789101,347.5904832044083,0.4082870876458028,27.68356212354732,0.1671538944937024
770410-11-M3,770410-11-M3,4,1977-04-10 11:13:42.300000,1.0,0.0,3,35,C,AA,isolated,1,37.012926,1977-04-10 11:13:42.300000,109.40575555555556,251.89805777777767,1.6944131944444445,night9,169.1000001297463,0.0042396622880133,0.0007717846526185,347.5904832044083,0.4082870876458028,27.68356212354732,0.1671538944937024
770411-04-M1,770411-04-M1,1,1977-04-11 04:16:22.000000,1.0,0.0,3,35,B,AA,isolated,1,15.894559,1977-04-11 04:16:22.000000,105.08847407407409,246.8505925925926,2.404594907407408,night9,126.10000012974872,0.0034175382966575,0.0007433576027602,213.5553686565692,34.222012152974095,178.6217761450759,0.5473307752644764
770411-04-M1,770411-04-M1,2,1977-04-11 04:16:21.900000,1.0,0.0,3,35,B,AA,isolated,1,6.776872,1977-04-11 04:16:21.900000,105.08848,246.8506,2.40459375,night9,88.10000012975088,0.0022977691084772,0.0005150228699683,213.5553686565692,34.222012152974095,178.6217761450759,0.5473307752644764
770411-04-M1,770411-04-M1,3,1977-04-11 04:16:22.000000,1.0,0.0,3,35,B,AA,isolated,1,11.84694,1977-04-11 04:16:22.000000,105.08847407407409,246.8505925925926,2.404594907407408,night9,96.10000012975044,0.0039389957701227,0.0007607496403982,213.5553686565692,34.222012152974095,178.6217761450759,0.5473307752644764
770411-04-M1,770411-04-M1,4,1977-04-11 04:16:21.000000,1.0,0.0,3,35,B,AA,isolated,1,2.761905,1977-04-11 04:16:21.000000,105.08853333333332,246.85066666666663,2.404583333333333,night9,101.30000012975012,0.0043666602553613,0.0008407284342336,213.5553686565692,34.222012152974095,178.6217761450759,0.5473307752644764
770410-09-M3,770410-09-M3,1,1977-04-10 09:54:57.100000,1.0,0.0,3,35,B,AA,isolated,1,19.77245,1977-04-10 09:54:57.100000,109.79692444444444,252.3369244444445,1.6397233796296298,night9,82.30000012975121,0.002787900027513,0.0006042293735111,357.7678976111915,0.5988762767154682,217.81072907816664,0.1015444717708249
770410-09-M3,770410-09-M3,2,1977-04-10 09:54:55.500000,1.0,0.0,3,35,B,AA,isolated,1,27.078232,1977-04-10 09:54:55.500000,109.79706666666668,252.3370666666667,1.6397048611111111,night9,84.90000012975106,0.0024387058854007,0.0004730085714465,357.7678976111915,0.5988762767154682,217.81072907816664,0.1015444717708249
770410-09-M3,770410-09-M3,3,1977-04-10 09:54:57.100000,1.0,0.0,3,35,B,AA,isolated,1,8.99864,1977-04-10 09:54:57.100000,109.79692444444444,252.3369244444445,1.6397233796296298,night9,82.80000012975118,0.0025350981575285,0.0005797277265344,357.7678976111915,0.5988762767154682,217.81072907816664,0.1015444717708249
770410-09-M3,770410-09-M3,4,1977-04-10 09:54:55.100000,1.0,0.0,3,35,B,AA,isolated,1,19.263947,1977-04-10 09:54:55.100000,109.79710222222222,252.33710222222223,1.6397002314814817,night9,81.60000012975125,0.0030801230181699,0.0006808771161369,357.7678976111915,0.5988762767154682,217.81072907816664,0.1015444717708249
770410-04-M3,770410-04-M3,1,1977-04-10 04:07:57.000000,1.0,0.0,3,35,C,AA,isolated,1,60.115648,1977-04-10 04:07:57.000000,111.6976,254.3672,1.39875,night9,185.60000012974533,0.0039345311805973,0.0006512272715366,253.821826411999,4.381678681166593,337.772326140679,0.0147283571401348
770410-04-M3,770410-04-M3,2,1977-04-10 04:07:56.300000,1.0,0.0,3,35,C,AA,isolated,1,34.761226,1977-04-10 04:07:56.300000,111.69766222222222,254.3672725925926,1.398741898148148,night9,171.50000012974616,0.0036396568750396,0.0007352448955008,253.821826411999,4.381678681166593,337.772326140679,0.0147283571401348
770410-04-M3,770410-04-M3,3,1977-04-10 04:07:58.100000,1.0,0.0,3,35,C,AA,isolated,1,45.894899,1977-04-10 04:07:58.100000,111.69750222222224,254.36708592592592,1.3987627314814814,night9,215.20000012974367,0.0032566723934525,0.000742820339044,253.821826411999,4.381678681166593,337.772326140679,0.0147283571401348
770410-04-M3,770410-04-M3,4,1977-04-10 04:07:59.300000,1.0,0.0,3,35,C,AA,isolated,1,50.315648,1977-04-10 04:07:59.300000,111.69739555555556,254.3669614814815,1.3987766203703704,night9,199.70000012974447,0.0030975232264798,0.0006224915546958,253.821826411999,4.381678681166593,337.772326140679,0.0147283571401348
770411-04-M4,770411-04-M4,1,1977-04-11 04:19:57.200000,1.0,0.0,3,35,C,AA,isolated,1,35.214967,1977-04-11 04:19:57.200000,105.07572148148148,246.83465185185185,2.4070856481481484,night9,244.10000012974203,0.0040349621297575,0.0007149965894124,352.00454908025534,0.3260301055764967,228.79235904131687,0.0553573557305255
770411-04-M4,770411-04-M4,2,1977-04-11 04:19:55.500000,1.0,0.0,3,35,C,AA,isolated,1,40.486396,1977-04-11 04:19:55.500000,105.0758222222222,246.8347777777778,2.407065972222222,night9,234.0000001297426,0.0030576447176051,0.0005735918033256,352.00454908025534,0.3260301055764967,228.79235904131687,0.0553573557305255
770411-04-M4,770411-04-M4,3,1977-04-11 04:19:55.300000,1.0,0.0,3,35,C,AA,isolated,1,12.378572,1977-04-11 04:19:55.300000,105.07583407407408,246.8347925925926,2.407063657407407,night9,371.6000001297677,0.0034393275062086,0.0007668879810524,352.00454908025534,0.3260301055764967,228.79235904131687,0.0553573557305255
770411-04-M4,770411-04-M4,4,1977-04-11 04:19:55.500000,1.0,0.0,3,35,C,AA,isolated,1,12.042518,1977-04-11 04:19:55.500000,105.0758222222222,246.8347777777778,2.407065972222222,night9,208.60000012974405,0.0041714735258826,0.0008538125618336,352.00454908025534,0.3260301055764967,228.79235904131687,0.0553573557305255
770410-02-N1,770410-02-N1,1,1977-04-10 02:29:38.300000,1.0,0.0,3,35,D,AA,isolated,1,36.194899,1977-04-10 02:29:38.300000,112.28891703703704,254.97891703703704,1.3304780092592592,night9,79.90000012975135,0.0026774889800798,0.0005937866239607,245.7237797987172,1.9878378578136648,230.27224169274717,0.0838327140120728
770410-02-N1,770410-02-N1,2,1977-04-10 02:29:32.400000,1.0,0.0,3,35,D,AA,isolated,1,44.356804,1977-04-10 02:29:32.400000,112.2895288888889,254.9795288888889,1.3304097222222222,night9,115.00000012974937,0.0029005543053249,0.0006192133158531,245.7237797987172,1.9878378578136648,230.27224169274717,0.0838327140120728
770410-02-N1,770410-02-N1,3,1977-04-10 02:29:28.500000,1.0,0.0,3,35,D,AA,isolated,1,20.926872,1977-04-10 02:29:28.500000,112.28993333333334,254.9799333333333,1.3303645833333333,night9,99.10000012975026,0.0028950060535449,0.0005512572275063,245.7237797987172,1.9878378578136648,230.27224169274717,0.0838327140120728
770410-02-N1,770410-02-N1,4,1977-04-10 02:29:32.300000,1.0,0.0,3,35,D,AA,isolated,1,39.303743,1977-04-10 02:29:32.300000,112.28953925925926,254.97953925925927,1.330408564814815,night9,73.00000012975174,0.0031229584309367,0.0005904581176747,245.7237797987172,1.9878378578136648,230.27224169274717,0.0838327140120728
770410-22-M4,770410-22-M4,1,1977-04-10 22:41:43.975960,1.0,0.0,3,35,A,AA,isolated,1,4.431634,1977-04-10 22:41:43.975960,106.3578536325926,248.38785363259257,2.172210369907408,night9,74.60000012975165,0.0066822396380447,0.0016282457529234,99.86290487743663,0.0718854769312532,80.8932794720572,0.1673034900090436
770410-22-M4,770410-22-M4,2,1977-04-10 22:41:46.875960,1.0,0.0,3,35,A,AA,isolated,1,10.910885,1977-04-10 22:41:46.875960,106.35763881777778,248.38763881777777,2.172243934722222,night9,67.20000012975207,0.0035467604538607,0.0006453618033641,99.86290487743663,0.0718854769312532,80.8932794720572,0.1673034900090436
770410-22-M4,770410-22-M4,3,1977-04-10 22:41:45.275960,1.0,0.0,3,35,A,AA,isolated,1,6.039797,1977-04-10 22:41:45.275960,106.3577573362963,248.3877573362963,2.172225416203704,night9,89.30000012975081,0.0058321908760327,0.0011438595728073,99.86290487743663,0.0718854769312532,80.8932794720572,0.1673034900090436
770410-22-M4,770410-22-M4,4,1977-04-10 22:41:45.375960,1.0,0.0,3,35,A,AA,isolated,1,12.087756,1977-04-10 22:41:45.375960,106.3577499288889,248.3877499288889,2.172226573611112,night9,68.90000012975197,0.0054461763412987,0.0011254354646038,99.86290487743663,0.0718854769312532,80.8932794720572,0.1673034900090436
770410-15-M2,770410-15-M2,1,1977-04-10 15:18:08.323591,1.0,0.0,3,35,A,AA,isolated,1,1.667688,1977-04-10 15:18:08.323591,108.23938343770372,250.59326012524443,1.8641588378587963,night9,41.60000012975193,0.0056654931390941,0.0011161055302749,343.35403123702486,0.7974596077651459,342.8423988820664,0.8871491157382515
770410-15-M2,770410-15-M2,2,1977-04-10 15:18:08.023591,1.0,0.0,3,35,A,AA,isolated,1,0.760205,1977-04-10 15:18:08.023591,108.23940565992592,250.5932867919111,1.864155365636574,night9,42.400000129751945,0.0067735689072656,0.0015596979290391,343.35403123702486,0.7974596077651459,342.8423988820664,0.8871491157382515
770410-15-M2,770410-15-M2,3,1977-04-10 15:18:08.223591,1.0,0.0,3,35,A,AA,isolated,1,1.061906,1977-04-10 15:18:08.223591,108.2393908451111,250.5932690141333,1.8641576804513889,night9,55.70000012975213,0.0051727901662219,0.001153291784265,343.35403123702486,0.7974596077651459,342.8423988820664,0.8871491157382515
770410-15-M2,770410-15-M2,4,1977-04-10 15:18:09.623591,1.0,0.0,3,35,A,AA,isolated,1,54.72143,1977-04-10 15:18:09.623591,108.2392871414074,250.5931445696889,1.8641738841550928,night9,31.40000012975179,0.0033648595692368,0.0003765134122986,343.35403123702486,0.7974596077651459,342.8423988820664,0.8871491157382515
770410-16-M1,770410-16-M1,1,1977-04-10 16:08:20.200000,1.0,0.0,3,35,B,AA,isolated,1,15.065307,1977-04-10 16:08:20.200000,108.01628148148149,250.33553777777777,1.8990185185185189,night9,557.70000012981,0.0034696123527864,0.0006105225627932,320.93997683299034,0.8113202200303578,289.8704801466023,0.0013084347844155
770410-16-M1,770410-16-M1,2,1977-04-10 16:08:15.300000,1.0,0.0,3,35,B,AA,isolated,1,28.077552,1977-04-10 16:08:15.300000,108.01664444444444,250.33597333333333,1.8989618055555555,night9,600.0,0.0020729406181794,0.0004153540032315,320.93997683299034,0.8113202200303578,289.8704801466023,0.0013084347844155
770410-16-M1,770410-16-M1,3,1977-04-10 16:08:23.500000,1.0,0.0,3,35,B,AA,isolated,1,23.482994,1977-04-10 16:08:23.500000,108.01603703703704,250.33524444444444,1.899056712962963,night9,600.0,0.0031670508252493,0.0006476544197296,320.93997683299034,0.8113202200303578,289.8704801466023,0.0013084347844155
770410-16-M1,770410-16-M1,4,1977-04-10 16:08:20.200000,1.0,0.0,3,35,B,AA,isolated,1,22.777892,1977-04-10 16:08:20.200000,108.01628148148149,250.33553777777777,1.8990185185185189,night9,537.8000001298054,0.0034404183317043,0.0007533480256467,320.93997683299034,0.8113202200303578,289.8704801466023,0.0013084347844155
770411-13-M2,770411-13-M2,1,1977-04-11 13:56:44.200000,1.0,0.0,3,35,C,AA,isolated,1,42.493878,1977-04-11 13:56:44.200000,103.1249362962963,244.40117037037035,2.8076296296296297,night9,166.50000012974644,0.0040399402958141,0.0006310118372723,351.147585926358,0.0635456140265122,240.73275190869347,1.5399681725405925
770411-13-M2,770411-13-M2,2,1977-04-11 13:56:41.400000,1.0,0.0,3,35,C,AA,isolated,1,41.237756,1977-04-11 13:56:41.400000,103.12510222222222,244.40137777777767,2.8075972222222223,night9,146.60000012974757,0.0038717381096519,0.0006045982009273,351.147585926358,0.0635456140265122,240.73275190869347,1.5399681725405925
770411-13-M2,770411-13-M2,3,1977-04-11 13:56:38.900000,1.0,0.0,3,35,C,AA,isolated,1,29.545579,1977-04-11 13:56:38.900000,103.12525037037037,244.40156296296297,2.807568287037037,night9,173.60000012974604,0.0031053968537978,0.000599112884632,351.147585926358,0.0635456140265122,240.73275190869347,1.5399681725405925
770411-13-M2,770411-13-M2,4,1977-04-11 13:56:41.900000,1.0,0.0,3,35,C,AA,isolated,1,46.639117,1977-04-11 13:56:41.900000,103.1250725925926,244.40134074074072,2.807603009259259,night9,150.80000012974733,0.0035970032542013,0.0007116991674234,351.147585926358,0.0635456140265122,240.73275190869347,1.5399681725405925
770410-20-N1,770410-20-N1,1,1977-04-10 20:13:35.300000,1.0,0.0,3,35,D,AA,isolated,1,59.475511,1977-04-10 20:13:35.300000,106.95627407407407,249.0975288888889,2.069332175925926,night9,359.900000129765,0.0028231948534239,0.0006215847611233,137.72707941527918,71.2778679108615,101.9304839676456,0.0294635831816083
770410-20-N1,770410-20-N1,2,1977-04-10 20:13:51.200000,1.0,0.0,3,35,D,AA,isolated,1,43.481974,1977-04-10 20:13:51.200000,106.9550962962963,249.0961155555556,2.069516203703704,night9,87.10000012975094,0.0024896451556752,0.0006044860457997,137.72707941527918,71.2778679108615,101.9304839676456,0.0294635831816083
770410-20-N1,770410-20-N1,3,1977-04-10 20:13:52.300000,1.0,0.0,3,35,D,AA,isolated,1,31.063946,1977-04-10 20:13:52.300000,106.95501481481482,249.0960177777777,2.069528935185185,night9,87.20000012975093,0.0035668176657946,0.0007165505009483,137.72707941527918,71.2778679108615,101.9304839676456,0.0294635831816083
770410-20-N1,770410-20-N1,4,1977-04-10 20:13:37.600000,1.0,0.0,3,35,D,AA,isolated,1,51.036055,1977-04-10 20:13:37.600000,106.9561037037037,249.09732444444444,2.0693587962962963,night9,342.70000012976107,0.0046212630979773,0.0006436796939754,137.72707941527918,71.2778679108615,101.9304839676456,0.0294635831816083
770410-11-M2,770410-11-M2,1,1977-04-10 11:28:57.033333,1.0,0.0,3,35,B,AA,isolated,1,38.720069,1977-04-10 11:28:57.033333,109.3279975308889,251.81559703706668,1.7050003857986111,night9,176.40000012974588,0.0042366209050492,0.0008465569444006,3.816904788465629,1.5035390894024914,179.12103121469718,0.6453838463919538
770410-11-M2,770410-11-M2,2,1977-04-10 11:28:56.833333,1.0,0.0,3,35,B,AA,isolated,1,53.358845,1977-04-10 11:28:56.833333,109.32801234570373,251.81561481484445,1.7049980709837962,night9,161.9000001297467,0.0043228282995118,0.0008431770318478,3.816904788465629,1.5035390894024914,179.12103121469718,0.6453838463919538
