,evid,evid_ref,geophone,mod_arrival_time,corr_coeffs,dt_values,minfreq,maxfreq,grade,grade_new
14640,761031-08-M1,761226-15-M9,3,1976-10-31 08:28:46.224915,0.7613877853187442,0.8843537414965987,3,35,A,BB
14641,761031-09-M2,761226-15-M9,3,1976-10-31 09:25:39.130613,0.697961879125958,0.1360544217687075,3,35,B,BB
14642,761031-09-M3,761226-15-M9,3,1976-10-31 09:28:29.415986,0.6490356260271404,1.284013605442177,3,35,C,BB
14643,761031-09-M5,761226-15-M9,3,1976-10-31 09:38:31.452721,0.6209189143035894,-3.0527210884353746,3,35,C,CC
14644,761031-09-N3,761226-15-M9,3,1976-10-31 09:14:16.532993,0.6487142281870947,1.2670068027210886,3,35,D,CC
14645,761031-11-M1,761226-15-M9,3,1976-10-31 11:04:35.539796,0.6775587705758177,-3.239795918367347,3,35,C,AA
14646,761031-11-N1,761226-15-M9,3,1976-10-31 11:32:18.684354,0.5491351594613801,1.6156462585034017,3,35,D,CC
14647,761031-13-M1,761226-15-M9,3,1976-10-31 13:11:44.373810,0.634494458786614,-0.7738095238095238,3,35,B,AA
14648,761031-15-M1,761226-15-M9,3,1976-10-31 15:32:57.427869,0.7426688199348479,-2.6955782312925174,3,35,A,AA
14649,761031-15-M2,761226-15-M9,3,1976-10-31 15:03:50.838776,0.7153602921850896,-4.438775510204082,3,35,B,BB
14650,761031-15-M4,761226-15-M9,3,1976-10-31 15:41:09.294898,0.6331854044569706,-5.994897959183674,3,35,C,CC
14651,761031-18-M1,761226-15-M9,3,1976-10-31 18:06:08.651805,0.6834241003766343,3.690476190476191,3,35,A,BB
14652,761031-18-M2,761226-15-M9,3,1976-10-31 18:23:33.872789,0.693760373257419,-9.47278911564626,3,35,B,AA
14653,761031-21-M1,761226-15-M9,3,1976-10-31 21:24:40.619047,0.7841686382818397,0.7142857142857143,3,35,B,AA
14654,761101-03-M1,761226-15-M9,3,1976-11-01 03:27:17.768230,0.6554194627531067,-22.10884353741497,3,35,A,AA
14655,761101-04-M1,761226-15-M9,3,1976-11-01 04:49:03.541497,0.7364014975658647,0.4251700680272109,3,35,B,AA
14656,761101-07-M1,761226-15-M9,3,1976-11-01 07:31:14.380272,0.7382450829045876,-2.346938775510204,3,35,B,AA
14657,761101-11-M1,761226-15-M9,3,1976-11-01 11:07:17.656803,0.5973783813573466,-13.256802721088436,3,35,C,CC
14658,761101-11-M3,761226-15-M9,3,1976-11-01 11:47:59.670368,0.6924170116891925,-2.653061224489796,3,35,A,AA
14659,761101-11-M4,761226-15-M9,3,1976-11-01 11:14:26.352381,0.6563904690532733,-0.9523809523809524,3,35,C,CC
14660,761101-11-M5,761226-15-M9,3,1976-11-01 11:53:15.292177,0.657513212665191,0.8078231292517007,3,35,B,AA
14661,761101-12-M1,761226-15-M9,3,1976-11-01 12:08:32.291496,0.6968065500081082,-1.658163265306123,3,35,B,AA
14662,761101-12-M2,761226-15-M9,3,1976-11-01 12:14:36.088392,0.6715073760100718,-4.234693877551021,3,35,A,AA
14663,761101-12-M3,761226-15-M9,3,1976-11-01 12:36:01.093289,0.6481969572969025,-2.4574829931972797,3,35,A,CC
14664,761101-12-N4,761226-15-M9,3,1976-11-01 12:57:51.918027,0.6411361476082913,-1.3180272108843538,3,35,D,CC
14665,761101-15-M1,761226-15-M9,3,1976-11-01 15:49:15.431587,0.7018534540150922,-5.850340136054422,3,35,A,AA
14666,761101-17-M1,761226-15-M9,3,1976-11-01 17:01:22.245402,0.812601301595764,-0.0510204081632653,3,35,A,AA
14667,761101-17-M2,761226-15-M9,3,1976-11-01 17:29:09.525170,0.6848777641795412,-2.925170068027211,3,35,B,AA
14668,761101-17-N6,761226-15-M9,3,1976-11-01 17:24:20.933673,0.6254378189433467,-15.433673469387756,3,35,D,CC
14669,761101-19-M1,761226-15-M9,3,1976-11-01 19:47:12.982653,0.8050522657502129,-0.3826530612244898,3,35,C,AA
14670,761101-19-N1,761226-15-M9,3,1976-11-01 19:42:54.104762,0.6744874820975888,-4.404761904761905,3,35,D,BB
14671,761101-19-N4,761226-15-M9,3,1976-11-01 19:08:12.064286,0.6113671329726822,-16.964285714285715,3,35,D,CC
14672,761101-23-M1,761226-15-M9,3,1976-11-01 23:43:35.083325,0.7022822157469693,-3.0782312925170072,3,35,A,AA
14673,761101-23-N4,761226-15-M9,3,1976-11-01 23:35:24.581293,0.6794970934726591,-1.981292517006803,3,35,D,CC
14674,761102-01-M2,761226-15-M9,3,1976-11-02 01:26:54.109184,0.6491612237069969,-10.042517006802722,3,35,B,AA
14675,761102-01-N1,761226-15-M9,3,1976-11-02 01:14:58.359184,0.6751154536482348,-0.4591836734693878,3,35,D,CC
14676,761102-03-N1,761226-15-M9,3,1976-11-02 03:54:45.701020,0.6050936731879067,-6.301020408163266,3,35,D,CC
14677,761102-04-M1,761226-15-M9,3,1976-11-02 04:58:48.989213,0.8093633128839974,-0.4166666666666667,3,35,A,AA
14678,761102-07-M1,761226-15-M9,3,1976-11-02 07:02:29.192921,0.6814888894155111,-6.335034013605442,3,35,A,AA
14679,761102-07-N2,761226-15-M9,3,1976-11-02 07:54:32.610204,0.6327828484474483,-5.510204081632653,3,35,D,BB
14680,761102-10-M1,761226-15-M9,3,1976-11-02 10:35:09.727079,0.8293852300812515,-0.0680272108843537,3,35,A,AA
14681,761102-10-M2,761226-15-M9,3,1976-11-02 10:40:53.277643,0.6791716616538135,-3.282312925170068,3,35,A,AA
14682,761102-10-M3,761226-15-M9,3,1976-11-02 10:15:09.606122,0.6589731627210874,-2.806122448979592,3,35,C,CC
14683,761102-10-N1,761226-15-M9,3,1976-11-02 10:46:27.730612,0.6672808111712384,-21.530612244897963,3,35,D,AA
14684,761102-12-M1,761226-15-M9,3,1976-11-02 12:50:40.733673,0.6711562508792712,-5.433673469387756,3,35,C,AA
14685,761102-12-M2,761226-15-M9,3,1976-11-02 12:53:25.135908,0.7010433954010806,1.215986394557823,3,35,A,AA
14686,761102-14-M1,761226-15-M9,3,1976-11-02 14:27:15.223683,0.7008093449067752,-1.989795918367347,3,35,A,AA
14687,761102-14-M2,761226-15-M9,3,1976-11-02 14:32:51.244295,0.6915635088045395,-5.637755102040817,3,35,A,AA
14688,761102-16-M1,761226-15-M9,3,1976-11-02 16:02:59.857823,0.6485135261920069,-21.22448979591837,3,35,B,AA
14689,761102-16-M2,761226-15-M9,3,1976-11-02 16:27:10.697600,0.6360865720911097,-7.0153061224489806,3,35,A,AA
14690,761102-16-N2,761226-15-M9,3,1976-11-02 16:42:27.063946,0.3386578164515121,5.136054421768708,3,35,D,AA
14691,761102-18-M1,761226-15-M9,3,1976-11-02 18:14:41.227648,0.7032137576861435,-6.437074829931974,3,35,A,AA
14692,761102-21-M1,761226-15-M9,3,1976-11-02 21:40:56.737560,0.6923537527750251,-7.448979591836736,3,35,A,AA
14693,761103-00-M1,761226-15-M9,3,1976-11-03 00:18:52.434974,0.7180227692220084,-4.931972789115647,3,35,A,AA
14694,761103-04-M1,761226-15-M9,3,1976-11-03 04:38:38.666531,0.6915416806560307,-13.656462585034015,3,35,A,AA
14695,761103-05-M1,761226-15-M9,3,1976-11-03 05:32:58.211771,0.7076161247626365,-8.078231292517007,3,35,A,AA
14696,761103-05-M2,761226-15-M9,3,1976-11-03 05:54:47.380952,0.7236830694773064,-4.047619047619048,3,35,B,AA
14697,761103-08-M1,761226-15-M9,3,1976-11-03 08:33:33.526797,0.7650815385015661,0.3061224489795918,3,35,A,AA
14698,761103-11-M1,761226-15-M9,3,1976-11-03 11:32:53.011904,0.6885307453602506,-2.678571428571429,3,35,B,BB
14699,761103-11-M2,761226-15-M9,3,1976-11-03 11:54:12.436395,0.7213992373288459,-8.069727891156463,3,35,B,AA
14700,761103-11-M3,761226-15-M9,3,1976-11-03 11:08:51.388776,0.6607615338771708,-18.188775510204085,3,35,C,AA
14701,761103-11-N3,761226-15-M9,3,1976-11-03 11:06:10.112245,0.627232364318355,1.8877551020408163,3,35,D,BB
14702,761103-12-M1,761226-15-M9,3,1976-11-03 12:54:30.336186,0.6781441871282373,-3.537414965986395,3,35,A,AA
14703,761103-12-N1,761226-15-M9,3,1976-11-03 12:29:02.751020,0.6583372211274017,-2.5510204081632657,3,35,D,AA
14704,761103-15-M1,761226-15-M9,3,1976-11-03 15:19:28.151700,0.6677418592229003,1.5816326530612246,3,35,B,BB
14705,761103-15-N1,761226-15-M9,3,1976-11-03 15:47:52.076871,0.6656758570292188,-2.17687074829932,3,35,D,AA
14706,761103-16-M1,761226-15-M9,3,1976-11-03 16:29:28.460204,0.6678621119995742,-11.760204081632654,3,35,C,AA
14707,761103-16-M2,761226-15-M9,3,1976-11-03 16:57:55.324784,0.7099483747046224,-7.72108843537415,3,35,A,AA
14708,761103-19-M1,761226-15-M9,3,1976-11-03 19:03:04.410133,0.649240431373467,-7.482993197278912,3,35,A,AA
14709,761103-21-M1,761226-15-M9,3,1976-11-03 21:55:20.103604,0.6737145073018417,-23.316326530612248,3,35,A,AA
14710,761103-23-M1,761226-15-M9,3,1976-11-03 23:25:05.688342,0.6722678651067061,-5.229591836734694,3,35,A,AA
14711,761103-23-N1,761226-15-M9,3,1976-11-03 23:08:33.378571,0.7236473526009801,-2.678571428571429,3,35,D,AA
14712,761104-02-M1,761226-15-M9,3,1976-11-04 02:25:11.203718,0.7167306408886308,-2.729591836734694,3,35,A,AA
14713,761104-02-M3,761226-15-M9,3,1976-11-04 02:15:56.284694,0.6706001975424221,-15.484693877551022,3,35,C,AA
14714,761104-07-M1,761226-15-M9,3,1976-11-04 07:49:56.960552,0.6715188394759012,-12.9421768707483,3,35,A,AA
14715,761104-08-M1,761226-15-M9,3,1976-11-04 08:06:54.406308,0.6760950823951033,-0.9948979591836736,3,35,A,AA
14716,761104-08-M2,761226-15-M9,3,1976-11-04 08:08:35.465815,0.6724310465554266,-0.6802721088435375,3,35,A,AA
14717,761104-08-M3,761226-15-M9,3,1976-11-04 08:36:38.582315,0.6991185774754799,-3.452380952380953,3,35,A,AA
14718,761104-09-M1,761226-15-M9,3,1976-11-04 09:31:46.301418,0.759923224509841,-0.3316326530612245,3,35,A,AA
14719,761104-11-M1,761226-15-M9,3,1976-11-04 11:43:59.268110,0.7006018516821043,-7.848639455782314,3,35,A,AA
14720,761104-17-M1,761226-15-M9,3,1976-11-04 17:51:44.569600,0.7095499920446857,-9.600340136054422,3,35,A,AA
14721,761104-20-M1,761226-15-M9,3,1976-11-04 20:38:05.828272,0.6575604836513831,-8.639455782312925,3,35,A,AA
14722,761104-20-N1,761226-15-M9,3,1976-11-04 20:06:35.548980,0.6272644314633125,0.0510204081632653,3,35,D,BB
14723,761104-23-M1,761226-15-M9,3,1976-11-04 23:31:36.517105,0.7181993362177918,-0.1785714285714285,3,35,A,AA
14724,761104-23-N2,761226-15-M9,3,1976-11-04 23:13:09.369728,0.6749330378271234,-0.5697278911564626,3,35,D,AA
14725,761105-00-M1,761226-15-M9,3,1976-11-05 00:29:12.368061,0.8016121286689226,-0.6462585034013606,3,35,A,AA
14726,761105-02-M1,761226-15-M9,3,1976-11-05 02:29:51.415322,0.7009390708024488,-13.86904761904762,3,35,A,AA
14727,761105-04-M1,761226-15-M9,3,1976-11-05 04:54:00.645344,0.6521924712737218,-8.307823129251702,3,35,A,AA
14728,761105-05-M1,761226-15-M9,3,1976-11-05 05:28:47.628231,0.7188445313255052,0.6717687074829932,3,35,B,AA
14729,761105-05-M2,761226-15-M9,3,1976-11-05 05:33:42.297871,0.6754768729405035,-1.1309523809523812,3,35,A,AA
14730,761105-06-M1,761226-15-M9,3,1976-11-05 06:07:34.209126,0.7125591032509405,-7.72108843537415,3,35,A,AA
14731,761105-06-M2,761226-15-M9,3,1976-11-05 06:27:32.627174,0.652257797981268,-21.34353741496599,3,35,A,AA
14732,761105-08-M1,761226-15-M9,3,1976-11-05 08:56:26.837337,0.6946400657283551,-15.136054421768709,3,35,A,AA
14733,761105-14-M1,761226-15-M9,3,1976-11-05 14:29:40.074830,0.6874696891121926,-3.741496598639456,3,35,B,AA
14734,761105-14-M2,761226-15-M9,3,1976-11-05 14:13:03.536395,0.6535448518688906,-27.23639455782313,3,35,C,AA
14735,761105-18-M1,761226-15-M9,3,1976-11-05 18:42:33.168398,0.6735051478277428,-4.523809523809525,3,35,A,BB
14736,761105-18-M2,761226-15-M9,3,1976-11-05 18:49:15.215549,0.7437997561896709,-5.127551020408164,3,35,A,AA
14737,761105-20-M1,761226-15-M9,3,1976-11-05 20:51:11.386568,0.6825202252660844,-7.653061224489797,3,35,A,AA
14738,761105-22-M1,761226-15-M9,3,1976-11-05 22:07:08.516179,0.6929199105393256,-17.551020408163268,3,35,A,AA
14739,761106-03-M1,761226-15-M9,3,1976-11-06 03:54:53.331996,0.6913210501849573,-5.238095238095238,3,35,A,AA
14740,761106-03-M2,761226-15-M9,3,1976-11-06 03:38:38.465646,0.6799060252994981,-2.8656462585034017,3,35,C,AA
14741,761106-04-M1,761226-15-M9,3,1976-11-06 04:51:25.128231,0.6092562605410733,-16.828231292517007,3,35,C,BB
14742,761106-04-M2,761226-15-M9,3,1976-11-06 04:48:08.591836,0.6749204167600649,-16.258503401360546,3,35,B,AA
14743,761106-06-M1,761226-15-M9,3,1976-11-06 06:27:03.555783,0.6601158404755468,-12.789115646258503,3,35,B,AA
14744,761106-06-N1,761226-15-M9,3,1976-11-06 06:07:00.232653,0.62807502927929,-9.13265306122449,3,35,D,BB
14745,761106-10-M1,761226-15-M9,3,1976-11-06 10:32:45.244583,0.6184701206778034,1.7687074829931977,3,35,A,BB
14746,761106-10-N1,761226-15-M9,3,1976-11-06 10:30:35.095238,0.6685909623210539,-8.095238095238097,3,35,D,AA
14747,761106-11-M1,761226-15-M9,3,1976-11-06 11:06:38.104082,0.6590248811874617,-17.704081632653065,3,35,B,AA
14748,761106-11-M2,761226-15-M9,3,1976-11-06 11:49:04.371428,0.6618832337845697,-0.2380952380952381,3,35,B,AA
14749,761106-12-M1,761226-15-M9,3,1976-11-06 12:42:03.366858,0.702307484629988,-14.43027210884354,3,35,A,AA
14750,761106-12-M2,761226-15-M9,3,1976-11-06 12:50:42.735300,0.6952910911080813,-1.989795918367347,3,35,A,AA
14751,761106-12-N1,761226-15-M9,3,1976-11-06 12:24:22.040816,0.6378564610186406,-4.540816326530613,3,35,D,AA
14752,761106-16-M1,761226-15-M9,3,1976-11-06 16:46:03.263774,0.6451381411946574,1.2329931972789117,3,35,A,CC
14753,761106-18-M1,761226-15-M9,3,1976-11-06 18:02:17.800485,0.7206536668009341,1.0034013605442178,3,35,A,AA
14754,761106-18-M2,761226-15-M9,3,1976-11-06 18:33:21.636735,0.6819913322685366,-0.1700680272108843,3,35,B,AA
14755,761106-18-M3,761226-15-M9,3,1976-11-06 18:39:09.210884,0.6417221816290734,-1.3775510204081634,3,35,B,BB
14756,761106-18-M4,761226-15-M9,3,1976-11-06 18:55:21.345751,0.6951364506041461,-9.931972789115648,3,35,A,AA
14757,761106-19-M1,761226-15-M9,3,1976-11-06 19:11:21.184694,0.6443429668971116,-10.484693877551022,3,35,B,AA
14758,761106-19-M2,761226-15-M9,3,1976-11-06 19:38:44.621242,0.8046699766428145,0.195578231292517,3,35,A,AA
14759,761106-19-N1,761226-15-M9,3,1976-11-06 19:51:51.989116,0.6101667865315782,-2.789115646258504,3,35,D,CC
14760,761106-20-M2,761226-15-M9,3,1976-11-06 20:25:38.984014,0.6481150400149507,-7.117346938775511,3,35,B,AA
14761,761106-21-M1,761226-15-M9,3,1976-11-06 21:01:54.354212,0.7824742970048417,-2.3809523809523814,3,35,A,AA
14762,761106-21-M2,761226-15-M9,3,1976-11-06 21:56:34.928912,0.6057008266386504,1.4710884353741498,3,35,C,CC
14763,761106-21-M3,761226-15-M9,3,1976-11-06 21:51:39.985715,0.6577568662058146,-15.11904761904762,3,35,B,AA
14764,761106-22-M2,761226-15-M9,3,1976-11-06 22:46:19.243198,0.6790530518340427,-7.576530612244898,3,35,B,AA
14765,761106-22-M3,761226-15-M9,3,1976-11-06 22:04:29.671428,0.6641873042303146,-12.73809523809524,3,35,B,AA
14766,761106-22-M4,761226-15-M9,3,1976-11-06 22:20:34.154082,0.7110536367637184,1.0459183673469388,3,35,B,AA
14767,761106-22-N1,761226-15-M9,3,1976-11-06 22:15:58.335034,0.6179757487741068,-1.3350340136054424,3,35,D,BB
14768,761106-23-M1,761226-15-M9,3,1976-11-06 23:09:26.343537,0.6588343848366094,-1.3435374149659864,3,35,C,AA
14769,761106-23-M3,761226-15-M9,3,1976-11-06 23:50:18.620824,0.7231603960628296,-1.4285714285714286,3,35,A,AA
14770,761106-23-M4,761226-15-M9,3,1976-11-06 23:55:58.521088,0.61871336127852,0.6122448979591837,3,35,B,AA
14771,761106-23-N5,761226-15-M9,3,1976-11-06 23:05:08.261905,0.6625149800351079,-2.2619047619047623,3,35,D,DD
14772,761107-00-M1,761226-15-M9,3,1976-11-07 00:24:54.452834,0.7111985642823112,-4.821428571428572,3,35,A,AA
14773,761107-00-N6,761226-15-M9,3,1976-11-07 00:38:46.621769,0.6274452666337339,-1.9217687074829932,3,35,D,AA
14774,761107-03-M1,761226-15-M9,3,1976-11-07 03:05:59.271610,0.7531507661787629,-3.3248299319727894,3,35,A,AA
14775,761107-04-M1,761226-15-M9,3,1976-11-07 04:01:01.310545,0.6391627621602137,-18.44387755102041,3,35,B,AA
14776,761107-04-M2,761226-15-M9,3,1976-11-07 04:09:33.832969,0.7493103480229062,-0.739795918367347,3,35,A,AA
14777,761107-04-M4,761226-15-M9,3,1976-11-07 04:35:59.119047,0.6303508856051347,-6.785714285714287,3,35,B,AA
14778,761107-06-M1,761226-15-M9,3,1976-11-07 06:18:24.347856,0.6534479034628062,-4.413265306122449,3,35,A,AA
14779,761107-07-M1,761226-15-M9,3,1976-11-07 07:19:09.647667,0.6923849188589831,-3.613945578231293,3,35,A,AA
14780,761107-07-N1,761226-15-M9,3,1976-11-07 07:27:22.977891,0.6503856469053235,-10.977891156462588,3,35,D,AA
14781,761107-08-M1,761226-15-M9,3,1976-11-07 08:35:52.714187,0.6713576403853332,-6.267006802721089,3,35,A,AA
14782,761107-09-M1,761226-15-M9,3,1976-11-07 09:41:54.202079,0.6812834825557135,-15.29761904761905,3,35,A,AA
14783,761107-09-M2,761226-15-M9,3,1976-11-07 09:47:46.214626,0.6665674285803945,-1.981292517006803,3,35,B,AA
14784,761107-10-M1,761226-15-M9,3,1976-11-07 10:01:37.936422,0.6841843554484485,-14.47278911564626,3,35,A,AA
14785,761107-10-M2,761226-15-M9,3,1976-11-07 10:14:08.444527,0.6820629438789104,-14.268707482993198,3,35,A,AA
14786,761107-10-M3,761226-15-M9,3,1976-11-07 10:46:36.312436,0.7613851818922842,-3.001700680272109,3,35,A,AA
14787,761107-10-M4,761226-15-M9,3,1976-11-07 10:42:19.419048,0.6637863483627716,-7.6190476190476195,3,35,C,AA
14788,761107-11-M1,761226-15-M9,3,1976-11-07 11:14:51.299330,0.7033286022077564,-0.6377551020408164,3,35,A,AA
14789,761107-11-M2,761226-15-M9,3,1976-11-07 11:31:38.807245,0.7032383766517436,-14.591836734693878,3,35,A,AA
14790,761107-11-M3,761226-15-M9,3,1976-11-07 11:46:17.154828,0.6950948579496187,-7.738095238095239,3,35,A,AA
14791,761107-11-N2,761226-15-M9,3,1976-11-07 11:12:04.968367,0.6877569148338138,-12.168367346938776,3,35,D,AA
14792,761107-12-M1,761226-15-M9,3,1976-11-07 12:06:14.247619,0.7156512505081404,0.119047619047619,3,35,B,AA
14793,761107-12-M2,761226-15-M9,3,1976-11-07 12:21:58.466895,0.7190843776901107,-1.6496598639455784,3,35,A,AA
14794,761107-12-M3,761226-15-M9,3,1976-11-07 12:28:39.657052,0.7086156998208789,-8.520408163265307,3,35,A,AA
14795,761107-12-M4,761226-15-M9,3,1976-11-07 12:11:55.430952,0.6509007935829981,-10.29761904761905,3,35,B,AA
14796,761107-14-M1,761226-15-M9,3,1976-11-07 14:33:15.080612,0.6683535805166672,-2.7806122448979598,3,35,B,AA
14797,761107-14-M2,761226-15-M9,3,1976-11-07 14:26:04.962585,0.710172446150813,-10.629251700680271,3,35,B,AA
14798,761107-14-N2,761226-15-M9,3,1976-11-07 14:06:42.267687,0.6596124323791631,-22.967687074829936,3,35,D,AA
14799,761107-14-N3,761226-15-M9,3,1976-11-07 14:57:27.513946,0.6300025477785285,-8.613945578231293,3,35,D,AA
14800,761107-15-M1,761226-15-M9,3,1976-11-07 15:25:20.843883,0.7026161523585083,-11.26700680272109,3,35,A,AA
14801,761107-15-M2,761226-15-M9,3,1976-11-07 15:32:48.429592,0.6931029065408811,-12.729591836734697,3,35,B,AA
14802,761107-15-M3,761226-15-M9,3,1976-11-07 15:44:46.788095,0.685130466210798,-5.654761904761905,3,35,B,AA
14803,761107-15-M4,761226-15-M9,3,1976-11-07 15:53:33.344218,0.6624593214959771,-10.54421768707483,3,35,C,AA
14804,761107-16-M1,761226-15-M9,3,1976-11-07 16:24:04.972371,0.7154278351620587,-14.370748299319729,3,35,A,AA
14805,761107-16-M2,761226-15-M9,3,1976-11-07 16:32:01.194618,0.731090130325503,-1.0629251700680271,3,35,A,AA
14806,761107-16-M3,761226-15-M9,3,1976-11-07 16:45:41.121257,0.7207125433413463,-4.991496598639456,3,35,A,AA
14807,761107-21-M2,761226-15-M9,3,1976-11-07 21:44:13.286735,0.6407171211053657,-6.420068027210885,3,35,B,AA
14808,761107-21-M3,761226-15-M9,3,1976-11-07 21:11:59.786395,0.6828378569704047,-11.819727891156464,3,35,B,AA
14809,761107-21-N1,761226-15-M9,3,1976-11-07 21:56:34.135374,0.6568875968804664,1.5646258503401362,3,35,D,AA
14810,761108-00-M1,761226-15-M9,3,1976-11-08 00:47:09.804257,0.718914070145513,-5.595238095238096,3,35,A,AA
14811,761108-00-M2,761226-15-M9,3,1976-11-08 00:49:26.015306,0.6315719024011337,-2.01530612244898,3,35,C,CC
14812,761108-00-N1,761226-15-M9,3,1976-11-08 00:13:58.243197,0.6690290782972232,0.7568027210884355,3,35,D,AA
14813,761108-00-N2,761226-15-M9,3,1976-11-08 00:34:09.514626,0.6596472807344667,-2.8146258503401365,3,35,D,AA
14814,761108-00-N3,761226-15-M9,3,1976-11-08 00:18:16.541156,0.6300109105892999,-14.141156462585036,3,35,D,AA
14815,761108-02-M1,761226-15-M9,3,1976-11-08 02:44:53.845238,0.605586606080133,-13.511904761904765,3,35,B,AA
14816,761108-02-M2,761226-15-M9,3,1976-11-08 02:52:23.146357,0.6241848346381724,1.641156462585034,3,35,A,BB
14817,761108-02-M3,761226-15-M9,3,1976-11-08 02:41:12.117007,0.6774017923922384,-10.01700680272109,3,35,B,AA
14818,761108-02-N1,761226-15-M9,3,1976-11-08 02:49:07.137415,0.6865182433388323,-6.037414965986395,3,35,D,AA
14819,761108-03-M2,761226-15-M9,3,1976-11-08 03:23:31.692274,0.7698605153228225,-4.141156462585035,3,35,A,AA
14820,761108-03-M3,761226-15-M9,3,1976-11-08 03:43:24.137291,0.7115534015282636,-7.993197278911565,3,35,A,AA
14821,761108-03-M4,761226-15-M9,3,1976-11-08 03:47:53.166666,0.6680977596379623,-5.833333333333334,3,35,B,AA
14822,761108-04-M1,761226-15-M9,3,1976-11-08 04:35:15.258504,0.7015525355893283,0.4081632653061224,3,35,B,AA
14823,761108-04-M2,761226-15-M9,3,1976-11-08 04:46:16.941497,0.6344992257777212,-2.0748299319727894,3,35,B,DD
14824,761108-04-M3,761226-15-M9,3,1976-11-08 04:04:16.494218,0.6440535585728898,-16.79421768707483,3,35,C,AA
14825,761108-04-N2,761226-15-M9,3,1976-11-08 04:38:09.034014,0.6325371190472865,-2.534013605442177,3,35,D,BB
14826,761108-05-M1,761226-15-M9,3,1976-11-08 05:02:54.023469,0.665720103171455,-14.09013605442177,3,35,B,AA
14827,761108-05-M2,761226-15-M9,3,1976-11-08 05:09:56.749341,0.68249345150829,-10.416666666666668,3,35,A,AA
14828,761108-05-M4,761226-15-M9,3,1976-11-08 05:21:16.688623,0.7178890206292503,0.272108843537415,3,35,A,AA
14829,761108-05-M5,761226-15-M9,3,1976-11-08 05:24:02.786735,0.6412930489640585,-8.086734693877553,3,35,C,BB
14830,761108-05-N1,761226-15-M9,3,1976-11-08 05:37:11.344218,0.6198782775388173,-18.04421768707483,3,35,D,BB
14831,761108-05-N2,761226-15-M9,3,1976-11-08 05:34:52.170408,0.6310546968866353,-2.2704081632653064,3,35,D,AA
14832,761108-05-N3,761226-15-M9,3,1976-11-08 05:42:11.555102,0.6442565598987757,-0.2551020408163265,3,35,D,BB
14833,761108-07-M1,761226-15-M9,3,1976-11-08 07:30:55.676012,0.7154403988688426,-8.392857142857144,3,35,A,AA
14834,761108-07-M2,761226-15-M9,3,1976-11-08 07:35:35.433163,0.6669359012312136,-1.522108843537415,3,35,A,AA
14835,761108-11-M1,761226-15-M9,3,1976-11-08 11:31:02.119728,0.5999090953794711,0.6802721088435375,3,35,C,CC
14836,761108-11-M3,761226-15-M9,3,1976-11-08 11:53:09.170842,0.7265214658126014,1.0629251700680271,3,35,A,AA
14837,761108-11-M4,761226-15-M9,3,1976-11-08 11:23:12.113606,0.6493823078333923,-19.846938775510207,3,35,B,AA
14838,761108-11-N1,761226-15-M9,3,1976-11-08 11:56:43.029932,0.6217378653881844,0.1700680272108843,3,35,D,BB
14839,761108-11-N2,761226-15-M9,3,1976-11-08 11:27:03.997959,0.6092905402148366,-2.397959183673469,3,35,D,DD
14840,761108-12-M1,761226-15-M9,3,1976-11-08 12:12:29.476190,0.6626452306856772,2.023809523809524,3,35,B,AA
14841,761108-12-M2,761226-15-M9,3,1976-11-08 12:29:56.253920,0.6625256116555931,-19.73639455782313,3,35,A,AA
14842,761108-12-M3,761226-15-M9,3,1976-11-08 12:40:53.403414,0.6686537853368387,-4.8979591836734695,3,35,A,AA
14843,761108-13-M1,761226-15-M9,3,1976-11-08 13:48:57.043271,0.7154651114895849,-0.3741496598639456,3,35,A,AA
14844,761108-13-M3,761226-15-M9,3,1976-11-08 13:38:55.569048,0.6148725526145359,-6.36904761904762,3,35,C,CC
14845,761108-13-N1,761226-15-M9,3,1976-11-08 13:25:33.525850,0.6492523089744008,-19.625850340136054,3,35,D,AA
14846,761108-14-M3,761226-15-M9,3,1976-11-08 14:34:37.154326,0.6659738253383736,-10.382653061224492,3,35,A,AA
14847,761108-14-N1,761226-15-M9,3,1976-11-08 14:45:09.640816,0.7093425029760162,-12.040816326530614,3,35,D,AA
14848,761108-15-M1,761226-15-M9,3,1976-11-08 15:24:14.682451,0.7135074014191114,-13.32482993197279,3,35,A,AA
14849,761108-15-M2,761226-15-M9,3,1976-11-08 15:32:02.914925,0.6849008253724714,-0.348639455782313,3,35,A,BB
14850,761108-15-M3,761226-15-M9,3,1976-11-08 15:02:44.842177,0.6358428564455716,-12.9421768707483,3,35,C,AA
14851,761108-15-M4,761226-15-M9,3,1976-11-08 15:37:09.692177,0.6884016909780661,-6.6921768707483,3,35,B,AA
14852,761108-16-M1,761226-15-M9,3,1976-11-08 16:54:22.150642,0.6650690995651837,0.7227891156462586,3,35,A,AA
14853,761108-17-M1,761226-15-M9,3,1976-11-08 17:20:25.594750,0.6636049874715094,-0.9948979591836736,3,35,A,AA
14854,761108-21-M1,761226-15-M9,3,1976-11-08 21:32:09.061508,0.7111264008557296,-2.1173469387755106,3,35,A,AA
14855,761108-22-M4,761226-15-M9,3,1976-11-08 22:45:45.404762,0.670340710952165,-7.738095238095239,3,35,B,AA
14856,761108-22-N3,761226-15-M9,3,1976-11-08 22:53:06.279252,0.6351086969197889,-1.8792517006802725,3,35,D,AA
