,evid,evid_ref,avg_picktime_SNR,grade_new,isol_or_rpt,avg_temp_Regolith_K,avg_temp_Rock_K,avg_interval_day,avg_PGV,avg_duration_s,avg_emergence_s,theta_mean_lag_deg,theta_sd_lag_deg,theta_mean_snr_deg,theta_sd_snr_deg
4086,770108-06-M6,770108-06-M6,1977-01-08 06:28:25.433333,CC,isolated,305.7967639507704,321.4757491358815,27.777551311724537,0.0051408141864744,321.4757491358815,61.89489950000001,-1.0,-1.0,-1.0,-1.0
4087,770108-06-M7,770108-06-M7,1977-01-08 06:40:06.200000,AA,isolated,305.4749303703704,321.30964148148144,27.785662037037035,0.0067054363876983,321.30964148148144,56.851872,300.11421754930046,0.5087981083473068,218.84129888524404,0.0444006742465675
4088,770108-07-M1,770108-07-M1,1977-01-08 07:10:01.513258,BB,isolated,304.65041613320994,320.87408574617285,27.80644112567516,0.0055829184697255,320.87408574617285,31.893538666666668,288.5789413511966,0.8228516821322315,29.177018898855856,5.075509588805828
4089,770108-07-M3,770108-07-M3,1977-01-08 07:49:15.059248,AA,isolated,303.55241635650367,320.30909618939256,27.833681241296294,0.0057483174759173,320.30909618939256,31.624491000000003,352.1436281810163,0.2015881311248971,158.48152299357608,1.7494916265763694
4090,770108-07-M4,770108-07-M4,1977-01-08 07:57:03.004037,AA,isolated,303.3346203681926,320.1952879319704,27.839097268946755,0.0102266147866874,320.1952879319704,11.12848725,268.9903169694396,8.50282630787875,253.601342799598,3.6938939175470153
4091,770108-07-N3,770108-07-N3,1977-01-08 07:38:53.450000,AA,isolated,303.8450081481481,320.4635525925926,27.826486689814818,0.0047910701278873,320.4635525925926,36.81530725,232.13065405424635,0.3154085307104255,315.4408091718565,0.2306184819582781
4092,770108-07-N5,770108-07-N5,1977-01-08 07:33:58.866667,BB,isolated,303.9802982716049,320.5333797530864,27.823077160493828,0.0038612080100624,320.5333797530864,53.230273,351.3705249598835,0.1418863461815047,328.4856131448827,0.0806466958552338
4093,770108-08-M1,770108-08-M1,1977-01-08 08:07:34.850538,AA,isolated,303.04103381902223,320.04551690951115,27.846410307152777,0.0092737530721978,320.04551690951115,17.59574925,229.9788668240068,102.1946387775265,124.73316671381151,1.4348973066170876
4094,770108-08-M2,770108-08-M2,1977-01-08 08:25:38.225000,AA,isolated,302.52743407407405,319.7792618518518,27.85894936342592,0.0116239866530935,319.7792618518518,24.305188,229.81956765545087,103.3917085718518,116.95350262130113,0.0049336424528737
4095,770108-08-N1,770108-08-N1,1977-01-08 08:19:39.650000,AA,isolated,302.6974251851851,319.8695696296296,27.854799189814816,0.0055716435875856,319.8695696296296,33.279848,206.4799115602156,102.2253512029859,229.7461779032131,0.0050414092974817
4096,770108-08-N2,770108-08-N2,1977-01-08 08:30:45.466667,BB,isolated,302.3817787654321,319.70588938271607,27.862505401234568,0.0060466759594782,319.70588938271607,17.943198,92.43576536215586,85.45851239165195,82.3458841739754,143.87563581336448
4097,770108-08-N3,770108-08-N3,1977-01-08 08:43:40.825000,AA,isolated,302.01420148148145,319.51660703703703,27.871479456018523,0.0104605457435634,319.51660703703703,37.72644675,230.3916818080112,102.82552905099526,166.06039222802096,0.9773067045459628
