,evid,evid_ref,geophone,mod_arrival_time,corr_coeffs,dt_values,minfreq,maxfreq,grade,Regolith_Temp_K,Regolith_Temp_K_per_sec,Rock_Temp_K,Rock_Temp_K_per_sec,deltat_AU,deldot_kms,mean_abs_amp_nms
1578,770225-01-M2,770126-08-M3,geo3,1977-02-25T01:20:41.065846,0.8411797022438557,-0.1022112470286693,5,35,B,297.5884627965037,0.0005037037037037,255.85126785635555,0.0003555555555555,0.0026932043248249,0.001633898497486,7.654868843030513
1579,770326-11-M5,770126-08-M3,geo3,1977-03-26T11:41:58.562733,0.9145026143141336,1.216465060843579,5,35,A,289.65721216475555,0.0005481481481481,250.42548897173333,0.0003555555555555,0.0026884804924015,-0.0022097783068367,11.166004595204823
1580,761227-18-N3,770126-08-M3,geo3,1976-12-27T18:02:26.190751,0.8701462475800286,-5.977306358941532,5,35,D,294.32796840053334,0.0005333333333333,253.1119789336889,0.0003555555555555,0.0026449509233261,0.0423554529114319,8.044125815743522
1581,770225-00-M5,770126-08-M3,geo3,1977-02-25T00:36:22.087007,0.8666297891933268,-6.08105021515812,5,35,B,296.24145252214817,0.0005185185185184,254.87818037296296,0.0003703703703703,0.0026931837394449,0.0019796836518389,7.125569163482737
1582,760831-12-M1,770126-08-M3,geo4,1976-08-31T12:08:20.000000,0.8677814563293854,-6.303623579539716,5,35,A,285.7814814814815,0.0005629629629629,244.15777777777777,0.0003555555555555,0.0024668762271877,0.0168483163375388,7.265561452696475
1583,760831-12-M2,770126-08-M3,geo4,1976-08-31T12:45:22.817167,0.8642268146507402,0.1853150693553815,5,35,A,287.00250718783707,0.0005481481481481,244.9681127704889,0.0003555555555555,0.0024673950405776,0.0341635295665727,8.197643072332653
1584,760831-13-M4,770126-08-M3,geo4,1976-08-31T13:36:50.235630,0.8303293127523778,-2.710679272371141,5,35,A,288.678792336,0.0005333333333333,246.0858615573333,0.0003555555555555,0.0024681190151159,0.0202521584470289,8.530342961026525
1585,760831-14-M1,770126-08-M3,geo4,1976-08-31T14:08:42.091558,0.807723522509424,3.713891208263061,5,35,A,289.69844883093333,0.0005333333333332,246.78003391037035,0.0003703703703703,0.0024685691872695,0.0162350405559761,6.893203522148597
1586,760930-01-M2,770126-08-M3,geo4,1976-09-30T01:13:48.905876,0.8587987540781159,1.2216834047347,5,35,A,289.7420831338667,0.0005333333333332,249.1347220892445,0.0003555555555555,0.002500265437082,0.0067959738213952,8.602303570727162
1587,760930-01-M3,770126-08-M3,geo4,1976-09-30T01:26:49.303872,0.8411670957830485,0.8861137971422468,5,35,A,290.1582953984,0.0005333333333333,249.41937180444447,0.0003703703703703,0.0025005622159979,0.0140253054958903,8.03102928111873
1588,760930-01-M4,770126-08-M3,geo4,1976-09-30T01:41:33.568405,0.8033435817745294,-2.735218847944592,5,35,B,290.6399031493333,0.0005333333333333,249.7366020995556,0.0003555555555555,0.0025008985505674,0.0149790612058554,6.438188240591545
1589,761029-12-M2,770126-08-M3,geo4,1976-10-29T12:46:41.859072,0.8108484205634646,1.9537139317710168,5,35,A,289.25583386168887,0.0005481481481481,249.1877255822222,0.0003703703703703,0.0025456227945534,0.0598829345384783,9.431402471180215
1590,761029-13-M1,770126-08-M3,geo4,1976-10-29T13:02:41.944753,0.856624288891447,-1.3588709030586366,5,35,B,289.78210304979257,0.0005481481481481,249.5375803566222,0.0003555555555555,0.0025460538594522,0.0555342537110969,6.7245350801173
1591,761128-02-M2,770126-08-M3,geo4,1976-11-28T02:17:48.547338,0.8793063235849642,0.2621247731480223,5,35,A,290.6523889112,0.0005481481481481,250.3599279424,0.0003555555555555,0.0025969082185223,0.0530637809628013,8.780404004610874
1592,761128-02-M5,770126-08-M3,geo4,1976-11-28T02:49:01.392288,0.851924250822592,-0.0125816979435922,5,35,A,291.6789854023111,0.0005481481481481,251.0460712177777,0.0003703703703703,0.0025977166808727,0.0479097716473275,9.599727657824255
1593,761128-03-M1,770126-08-M3,geo4,1976-11-28T03:07:56.685401,0.8236419552263267,2.822238360748474,5,35,A,292.2942322138667,0.0005333333333332,251.4665501485185,0.0003703703703703,0.0025982056366728,0.0316804827732652,7.221166097438345
1594,761128-03-M2,770126-08-M3,geo4,1976-11-28T03:17:40.934579,0.8578490356409341,3.384867140031784,5,35,A,292.6115493247852,0.0005481481481481,251.68293873296287,0.0003703703703703,0.002598456969492,0.0533002435849866,9.52720902300226
1595,761128-03-M4,770126-08-M3,geo4,1976-11-28T03:38:00.728658,0.889450448038062,2.0603430078457863,5,35,A,293.2663886176,0.0005333333333333,252.12471431777777,0.0003703703703703,0.0025989808912785,0.031320477229753,9.5693507315924
1596,761227-16-M3,770126-08-M3,geo4,1976-12-27T16:24:27.538236,0.8905878429958809,-0.0854176849967329,5,35,A,291.13776169973335,0.0005481481481481,250.9368660133333,0.0003703703703703,0.0026429688489334,0.0204788864661494,11.213247501692688
1597,761227-16-M4,770126-08-M3,geo4,1976-12-27T16:35:25.737179,0.9005157023100042,-0.3390312978007586,5,35,A,291.49855223145187,0.0005481481481481,251.18064339962964,0.0003703703703703,0.0026431923499833,0.0333723265003392,10.67361668672834
1598,761227-16-M5,770126-08-M3,geo4,1976-12-27T16:45:14.424795,0.8883423210901115,-3.878828742660688,5,35,A,291.821240258,0.0005481481481481,251.39867585,0.0003703703703703,0.0026433919900614,0.049909111692824,7.211260437844172
1599,761227-17-M1,770126-08-M3,geo4,1976-12-27T17:10:58.691698,0.8233917625832227,0.7865187091699255,5,35,A,292.6677273011259,0.0005481481481481,251.97062655481483,0.0003703703703703,0.0026439139007823,0.0154899367984229,8.129716459267431
1600,761227-17-M2,770126-08-M3,geo4,1976-12-27T17:17:59.219131,0.9063503436299668,-0.3115828911627214,5,35,A,292.89558353653337,0.0005333333333333,252.126377455926,0.0003703703703703,0.0026440556761544,0.0409150408622775,9.25769760614
1601,761227-17-M4,770126-08-M3,geo4,1976-12-27T17:36:58.901707,0.8702615940560539,-3.4019167798447185,5,35,A,293.51295352828146,0.000548148148148,252.5484821137037,0.0003703703703703,0.0026444390131043,0.0281223898487797,8.637649309207989
1602,761227-17-M5,770126-08-M3,geo4,1976-12-27T17:46:11.292074,0.8879417795128753,1.6297182468003488,5,35,A,293.80802243946664,0.0005333333333333,252.7530711385185,0.0003703703703703,0.0026446244614586,0.0464161478716066,8.713007150541488
1603,761227-17-M6,770126-08-M3,geo4,1976-12-27T17:55:23.056278,0.8630685712243619,-3.247345938695447,5,35,B,294.1022966816,0.0005333333333333,252.9574282511111,0.0003703703703703,0.0026448092985494,0.0172726995726633,7.561489439978148
1604,761227-18-M1,770126-08-M3,geo4,1976-12-27T18:15:52.484154,0.8520994032913496,-0.8194698573775586,5,35,B,294.7579915488,0.0005333333333333,253.4027719088889,0.0003703703703703,0.0026452203075554,0.0471739827121356,6.624368439806127
1605,761227-18-M2,770126-08-M3,geo4,1976-12-27T18:25:48.600764,0.8908850335758872,0.4735110925026344,5,35,A,295.07297817392595,0.0005185185185184,253.6235558385185,0.0003703703703703,0.0026454190042033,0.0158540178774531,8.022380883966328
1606,761227-18-M4,770126-08-M3,geo4,1976-12-27T18:38:45.404882,0.8600932602770592,-0.1579372424513948,5,35,A,295.48021593706665,0.0005333333333333,253.91126106740745,0.0003703703703703,0.0026456774860387,0.0222746269904675,8.106472552194145
1607,761227-18-M5,770126-08-M3,geo4,1976-12-27T18:45:45.397460,0.845511200500644,1.6771057023547735,5,35,A,295.7035394237037,0.0005185185185184,254.06681387407409,0.0003703703703703,0.0026458170863434,0.0473077237216649,8.341457084217536
1608,761227-19-M4,770126-08-M3,geo4,1976-12-27T19:15:29.237198,0.8149218928829145,0.2584970983198086,5,35,A,296.628493361926,0.0005185185185185,254.72749525851853,0.0003703703703703,0.002646407865016,0.0479080795283098,9.03418070035898
1609,770126-07-M5,770126-08-M3,geo4,1977-01-26T07:37:55.919921,0.8475991595418142,1.3656067139190862,5,35,A,292.300874623363,0.0005481481481481,251.9562666374074,0.0003703703703703,0.0026772543738293,0.0149159870676965,8.159788370840511
1610,770126-07-M6,770126-08-M3,geo4,1977-01-26T07:48:07.580471,0.8466620543619416,1.9781046483025395,5,35,A,292.63004291786666,0.0005333333333332,252.18280758185185,0.0003703703703703,0.0026773710245418,0.0231216462439455,9.86572478159824
1611,770126-08-M3,770126-08-M3,geo4,1977-01-26T08:28:39.096268,1.0,-0.0,5,35,A,293.9368513429333,0.0005333333333333,253.08123422862224,0.0003555555555555,0.0026778306112981,0.0049731794669877,10.751256338351665
1612,770126-08-M4,770126-08-M3,geo4,1977-01-26T08:38:15.495186,0.8423382676037112,0.1668696704496518,5,35,A,294.24426409920005,0.0005333333333332,253.2868500688889,0.0003703703703703,0.0026779385323446,0.0140883245634926,9.317401901418034
1613,770126-08-M6,770126-08-M3,geo4,1977-01-26T08:46:01.382440,0.9270632078297584,-0.969915417001382,5,35,A,294.4927373013333,0.0005333333333332,253.4594009037037,0.0003703703703703,0.0026780256375337,0.0261970418637074,10.926621284809944
1614,770126-09-M1,770126-08-M3,geo4,1977-01-26T09:07:13.349636,0.9142288014405574,-0.0620235063518482,5,35,A,295.1611198058667,0.0005333333333333,253.9304998651852,0.0003703703703703,0.0026782619420862,0.0156891576213178,12.73002537410886
1615,770126-09-M4,770126-08-M3,geo4,1977-01-26T09:36:39.119225,0.8674949845842336,-0.0145833526499844,5,35,A,296.0802840425926,0.0005185185185184,254.58448860185183,0.0003703703703703,0.0026785871683973,0.0164797925615353,11.526150906176822
1616,770126-09-M6,770126-08-M3,geo4,1977-01-26T09:47:37.513463,0.8296996554775123,6.174599676696012,5,35,A,296.42167364748144,0.0005185185185185,254.82833831962964,0.0003703703703703,0.0026787076052778,0.0230152662553784,11.098600741725578
1617,770224-22-M2,770126-08-M3,geo4,1977-02-24T22:21:43.550364,0.8860585069123535,-0.3803687901129583,5,35,A,291.9952268608,0.0005333333333333,251.92612976444445,0.0003703703703703,0.0026930712697961,0.0027776531592536,11.29124982966124
1618,770224-22-M3,770126-08-M3,geo4,1977-02-24T22:32:02.389810,0.8829481619929637,-0.7659747430831599,5,35,A,292.3252745653333,0.0005333333333333,252.1535163768889,0.0003555555555555,0.0026930825977508,0.0026921490691403,11.210208778261268
1619,770224-22-M5,770126-08-M3,geo4,1977-02-24T22:40:51.230618,0.902326514136656,1.9162889147404347,5,35,A,292.60732299626665,0.0005333333333333,252.34154866417776,0.0003555555555555,0.00269309184019,0.0026927931901228,9.062485365580097
1620,770224-22-M7,770126-08-M3,geo4,1977-02-24T22:53:40.743572,0.8802571804605239,1.4396778107526902,5,35,A,293.0177299050667,0.0005333333333332,252.62620132296297,0.0003703703703703,0.0026931047507847,0.0026275371347561,8.973053425349333
1621,770224-23-M1,770126-08-M3,geo4,1977-02-24T23:05:18.910303,0.812795373017322,-0.0658472929226602,5,35,A,293.3900854949333,0.0005333333333333,252.88339032995555,0.0003555555555555,0.002693115901481,0.0024928265586839,9.927519903406452
1622,770224-23-M2,770126-08-M3,geo4,1977-02-24T23:14:19.125762,0.8760573182359211,1.6320674719681207,5,35,A,293.6782004064,0.0005333333333333,253.0754669376,0.0003555555555555,0.0026931242261052,0.0026790357397517,7.9310683045089
1623,770224-23-M3,770126-08-M3,geo4,1977-02-24T23:22:01.003631,0.8651234894141865,0.8718973945727166,5,35,A,293.9245352698667,0.0005333333333333,253.2459272707408,0.0003703703703703,0.0026931309080936,0.0024456362219776,8.140989769318837
1624,770224-23-M5,770126-08-M3,geo4,1977-02-24T23:53:42.289007,0.8841476474037611,-0.525387080167494,5,35,A,294.91414985548147,0.0005185185185185,253.94010703962965,0.0003703703703703,0.002693156227142,0.0023680520656698,10.195707482118216
1625,770225-00-M5,770126-08-M3,geo4,1977-02-25T00:36:23.086695,0.8251972217011908,-6.216928792753415,5,35,B,296.2419708788889,0.0005185185185184,254.87855062777777,0.0003703703703703,0.0026931837486372,0.0019810608759017,6.660390010567553
1626,770225-00-M7,770126-08-M3,geo4,1977-02-25T00:46:22.341224,0.8480111745666556,0.1924595003684072,5,35,A,296.5514755794963,0.0005037037037037,255.09927687964444,0.0003555555555555,0.0026931891734703,0.0014257376659493,10.557372195174418
1627,770225-00-M8,770126-08-M3,geo4,1977-02-25T00:56:16.719086,0.843830034989722,-1.594226455611768,5,35,A,296.8508659099852,0.0005037037037036,255.3106366985185,0.0003703703703703,0.0026931940221209,0.0023470866490253,11.30177302636694
1628,770225-01-M2,770126-08-M3,geo4,1977-02-25T01:20:42.066569,0.8214991104802485,-2.2370547260281084,5,35,B,297.5889668643852,0.0005037037037037,255.8516236689778,0.0003555555555555,0.0026932043309099,0.0016357950985417,7.122590633328959
1629,770326-11-M5,770126-08-M3,geo4,1977-03-26T11:41:59.568055,0.89658944916105,1.0977204458921552,5,35,A,289.65776323014813,0.0005481481481481,250.4258464195556,0.0003555555555555,0.0026884803467013,-0.0021826377916684,10.481594316679638
1630,761128-03-M5,770126-08-M3,geo4,1976-11-28T03:46:48.874492,0.8557737277121189,-1.0957986543037372,5,35,B,293.5480663957334,0.0005333333333333,252.32032388592592,0.0003703703703703,0.0025992074830838,0.0567152153634354,10.218714927063486
1631,761227-18-N3,770126-08-M3,geo4,1976-12-27T18:02:27.193896,0.8474437398647507,-7.109728010092349,5,35,D,294.3285034112,0.0005333333333333,253.11233560746663,0.0003555555555555,0.0026449512585336,0.0423026077932707,7.344729959833232
1632,760830-13-M2,761226-19-M6,geo1,1976-08-30T13:08:35.635543,0.8537276291953413,-0.957976262484316,5,35,A,218.0855693005037,0.0013037037037036,216.70847518988148,0.0002814814814814,0.0024492219371317,0.013555337375946,16.642004079764458
1633,760830-14-M5,761226-19-M6,geo1,1976-08-30T14:54:56.392262,0.90669440869381,0.366509124260963,5,35,A,225.95466649922963,0.0011703703703703,218.5100421517037,0.0002962962962962,0.0024504501323727,0.0114190449024252,16.69056569794179
1634,760830-15-M4,761226-19-M6,geo1,1976-08-30T15:39:32.199622,0.8710543502380423,0.0049471883476794,5,35,A,229.03092105588144,0.0011259259259259,219.2828739620741,0.0002962962962962,0.00245097258419,0.0122230076378786,19.97311205437967
1635,760929-01-M2,761226-19-M6,geo1,1976-09-29T01:08:24.043585,0.8295391924117934,0.6760666469491305,5,35,A,220.54885553051847,0.001274074074074,220.3452122683704,0.0002814814814814,0.0024679817272399,0.0250398729125668,14.358849625006082
1636,760929-01-M5,761226-19-M6,geo1,1976-09-29T01:22:55.642978,0.8915239664317125,0.379386836002744,5,35,A,221.65562449081483,0.0012592592592592,220.58683812746668,0.0002666666666666,0.0024682953263821,0.0266846889250618,14.141002040752316
1637,760929-01-M7,761226-19-M6,geo1,1976-09-29T01:37:33.344902,0.9014131301186344,-0.4532631479263838,5,35,A,222.74744632394075,0.0012296296296296,220.82760819463704,0.0002814814814814,0.0024686114277947,0.0279840081821477,18.882644459696884
1638,760929-02-M2,761226-19-M6,geo1,1976-09-29T02:15:47.905793,0.9078576966340888,0.0732377558316634,5,35,A,225.54677723614816,0.0011851851851851,221.4734845935852,0.0002814814814814,0.0024694392098744,0.0512949846014655,20.64088722571209
1639,760929-02-M5,761226-19-M6,geo1,1976-09-29T02:31:56.944961,0.8244090854085164,0.6478242781249095,5,35,A,226.69020225065185,0.0011703703703704,221.75131702548148,0.0002962962962962,0.0024697894369584,0.047384219353092,16.205393492642052
1640,760929-03-M1,761226-19-M6,geo1,1976-09-29T03:06:29.149056,0.8394787375622437,0.0640471035714208,5,35,A,229.0939181824,0.0011407407407407,222.345303424,0.0002962962962963,0.0024705395683981,0.0318296549995826,17.385804345637396
1641,761028-14-M2,761226-19-M6,geo1,1976-10-28T14:14:26.468971,0.9094634033771584,-0.78357795975247,5,35,A,224.58827249724445,0.0012444444444444,221.8905616362815,0.0002814814814814,0.0025085508381917,0.0049810897243932,16.586033178982216
1642,761028-15-M1,761226-19-M6,geo1,1976-10-28T15:09:32.514764,0.9467103421059868,-0.5017603502908116,5,35,A,228.5500543163852,0.0011703703703703,222.8396340041481,0.0002962962962963,0.0025100729727356,0.0266625787541868,22.78721264028524
1643,761028-15-M4,761226-19-M6,geo1,1976-10-28T15:41:17.112423,0.9318057950163068,0.0957386344291969,5,35,A,230.7357430603111,0.0011407407407407,223.39726127462225,0.0002814814814814,0.0025109499437431,0.0189498403771579,20.282503870301
1644,761127-03-M3,761226-19-M6,geo1,1976-11-27T03:38:16.282413,0.8522016617391384,-1.7412562932602134,5,35,A,225.77357689302224,0.0012296296296296,222.6103799742222,0.0002962962962962,0.0025597812049544,0.0332392020473525,12.480690536779177
1645,761127-04-M6,761226-19-M6,geo1,1976-11-27T04:33:46.554074,0.8029157334590405,-0.659572284879472,5,35,A,229.75179581884444,0.0011555555555555,223.57712713303704,0.0002962962962963,0.0025613579578819,0.0535895897841476,16.647349784687336
1646,761127-05-M1,761226-19-M6,geo1,1976-11-27T05:07:21.551295,0.8901453046866764,-0.4632175282977671,5,35,A,232.06382071733333,0.0011259259259259,224.1741633466667,0.0002962962962962,0.002562309963173,0.0372477741301787,21.800331832275088
1647,761127-06-M1,761226-19-M6,geo1,1976-11-27T06:02:52.001823,0.9052077275438388,0.8993334731303229,5,35,A,235.7360167863556,0.0010814814814814,225.18096350311112,0.0002962962962963,0.002563880084481,0.0574729815136776,20.830308118221904
1648,761226-18-M9,761226-19-M6,geo1,1976-12-26T18:54:55.166168,0.8930741981331359,0.4239156380814823,5,35,A,231.1977475719111,0.0011555555555555,224.3163455312593,0.0002962962962963,0.0026141255974602,0.0221670869139483,15.77650990355575
1649,761226-19-M2,761226-19-M6,geo1,1976-12-26T19:11:25.324731,0.8968473712500733,0.133697630842762,5,35,A,232.3284445079556,0.0011407407407407,224.60972584622223,0.0002962962962963,0.0026145242111323,0.0163618875308598,17.164835523073403
1650,761226-19-M6,761226-19-M6,geo1,1976-12-26T19:55:21.083755,1.0,-2.976949730412587e-18,5,35,A,235.2550239128148,0.0010814814814815,225.41069148296296,0.0002962962962962,0.0026155818936936,0.0203881767279993,21.4307697196554
1651,770125-08-M8,761226-19-M6,geo1,1977-01-25T08:52:07.078578,0.9218376877830092,-0.6046601495345753,5,35,A,228.5695005368889,0.0011851851851851,223.90987513422223,0.0002962962962963,0.0026581209029569,0.0228126110401564,19.18615037871457
1652,770125-09-M1,761226-19-M6,geo1,1977-01-25T09:05:18.568990,0.892672587255621,-1.1305130213105627,5,35,A,229.5028437068148,0.0011703703703703,224.1396712712593,0.0002814814814814,0.0026583372827481,0.0273569126290327,15.614041711688412
1653,770125-09-M4,761226-19-M6,geo1,1977-01-25T09:26:50.983519,0.8407141709742798,1.442907936902481,5,35,A,231.0015809552889,0.0011555555555555,224.51732845007407,0.0002962962962962,0.0026586893739858,0.0106617530397664,14.951091477247491
1654,770125-10-M3,761226-19-M6,geo1,1977-01-25T10:56:35.313711,0.931149567467344,0.1949496414582438,5,35,A,236.9516679584,0.0010666666666666,226.1463198212,0.0003111111111111,0.0026601394108447,0.0111552449823448,20.35161187279023
1655,770223-23-M6,761226-19-M6,geo1,1977-02-23T23:43:11.901101,0.8582837411167047,0.5084078329571183,5,35,A,229.46508571671112,0.0011555555555555,224.2162388284296,0.0002814814814814,0.0026878368459569,0.0043302133719349,16.40970373498141
1656,770224-00-M5,761226-19-M6,geo1,1977-02-24T00:46:17.201453,0.9237994752403216,0.6788375542495134,5,35,A,233.7346356669926,0.0010962962962962,225.33287450459247,0.0002962962962962,0.0026882401555163,0.0145420866184049,19.34443865223568
1657,770424-00-M2,761226-19-M6,geo1,1977-04-24T00:43:12.433979,0.862216137100277,-1.4746170767385118,5,35,A,218.46817220934813,0.0013185185185185,221.3313157277333,0.0002666666666666,0.0026839919063505,-0.0011132495439534,13.889219659821777
1658,770424-02-M1,761226-19-M6,geo1,1977-04-24T02:05:38.852973,0.8403780107943312,-0.6600308376837457,5,35,A,224.6466235676,0.0012,222.68204750351111,0.0002814814814814,0.0026830144138243,-0.0176173411026236,21.996559028009127
1659,770424-03-M1,761226-19-M6,geo1,1977-04-24T03:07:56.398594,0.933925033064724,-0.2704217338198228,5,35,A,229.0063895280593,0.0011259259259259,223.74115513896297,0.0002962962962963,0.0026822599979113,-0.0128894957222428,22.670168577285107
1660,760830-12-N7,761226-19-M6,geo1,1976-08-30T12:45:27.240177,0.8816306869512901,0.282201049576525,5,35,D,216.256320236,0.0013333333333333,216.3372640472,0.0002666666666666,0.0024489579814133,0.0275853594069625,12.099733107333746
1661,760929-00-N10,761226-19-M6,geo1,1976-09-29T00:35:06.059861,0.8343694215355477,0.1018845524506338,5,35,D,217.94687892783705,0.0013185185185184,219.8016159629333,0.0002666666666666,0.0024672640158383,0.0362531831002465,14.65109769039152
1662,761028-13-M12,761226-19-M6,geo1,1976-10-28T13:11:46.278497,0.9020034834358932,-0.679479159149968,5,35,C,219.8079079441926,0.0013185185185185,220.83834093253333,0.0002666666666666,0.0025068199984129,0.0167873245473723,13.138970805974674
1663,761127-02-N6,761226-19-M6,geo1,1976-11-27T02:42:25.137439,0.8628645662776324,1.179463147224277,5,35,D,221.55039936582224,0.0012888888888888,221.6530757235704,0.0002814814814814,0.0025581905632735,0.0143593309049741,12.621726933307883
1664,770223-22-N8,761226-19-M6,geo1,1977-02-23T22:14:39.584663,0.8270497428611023,0.6266866708905144,5,35,D,223.03095846451853,0.0012592592592592,222.6909201273629,0.0002814814814814,0.0026872455770941,0.0030165416773056,13.156970366755928
1665,770325-11-M7,761226-19-M6,geo1,1977-03-25T11:47:59.885742,0.8956845648523498,8.427766046297862,5,35,C,220.29185273413333,0.0012888888888888,221.9879695312,0.0002666666666666,0.002696912932001,-0.0055946604508484,15.661928743552568
1666,770424-01-M10,761226-19-M6,geo1,1977-04-24T01:41:17.248497,0.863066526556958,-4.709478831085878,5,35,B,222.8727648185333,0.0012296296296296,222.2805995992,0.0002666666666666,0.0026833057409375,-0.0053100676154817,13.472772104764427
1667,760830-12-N7,761226-19-M6,geo2,1976-08-30T12:45:29.681733,0.8193340285357882,-0.2532077036567619,5,35,D,216.259575644,0.0013333333333333,216.3379151288,0.0002666666666666,0.0024489584450804,0.0275150404882501,7.079459756869981
1668,760830-13-M2,761226-19-M6,geo2,1976-08-30T13:08:38.075043,0.8304155850408081,-3.934940731554418,5,35,A,218.0887496856889,0.0013037037037036,216.7091618639556,0.0002814814814814,0.0024492224017831,0.0134848490945139,9.004192823420091
1669,760830-14-M5,761226-19-M6,geo2,1976-08-30T14:54:58.833994,0.8848032228450099,-0.8232237323130426,5,35,A,225.95752423001483,0.0011703703703703,218.51076562785184,0.0002962962962962,0.0024504506069279,0.0113469164352435,9.796683916756727
1670,760830-15-M4,761226-19-M6,geo2,1976-08-30T15:39:34.641120,0.9006471764830809,-1.006519519501525,5,35,A,229.0336700017777,0.0011259259259259,219.28359736888888,0.0002962962962962,0.0024509730626793,0.0121502247834594,11.34827386537516
1671,760929-00-N10,761226-19-M6,geo2,1976-09-29T00:35:08.501462,0.8138857293214414,-0.4334785757552993,5,35,D,217.9500982239704,0.0013185185185184,219.8022670565333,0.0002666666666666,0.0024672648920487,0.036114295007004,8.581160179074164
1672,760929-01-M2,761226-19-M6,geo2,1976-09-29T01:08:26.486193,0.8406708765260336,1.0342096675663943,5,35,A,220.55196759404444,0.001274074074074,220.3458998172889,0.0002814814814814,0.0024679826056018,0.0249006304805649,8.456402270207606
1673,760929-01-M5,761226-19-M6,geo2,1976-09-29T01:22:58.085270,0.8966147966389856,-0.8097864514240007,5,35,A,221.6586999696296,0.0012592592592592,220.5874894053333,0.0002666666666666,0.0024682962055134,0.0265453177629902,8.230401018311937
1674,760929-01-M7,761226-19-M6,geo2,1976-09-29T01:37:35.784958,0.8910609316491703,-4.143672431220139,5,35,A,222.7504466890963,0.0012296296296296,220.8282950252148,0.0002814814814814,0.0024686123069954,0.0278446196371112,11.06953181855494
1675,760929-02-M2,761226-19-M6,geo2,1976-09-29T02:15:50.347361,0.9114595422998896,-1.652159763065357,5,35,A,225.5496709463704,0.0011851851851851,221.47417184976297,0.0002814814814814,0.0024694400921965,0.0511550820690814,11.955068749051936
1676,760929-02-M5,761226-19-M6,geo2,1976-09-29T02:31:59.386796,0.8248725427471012,-1.7913064041585065,5,35,A,226.6930601019852,0.0011703703703704,221.75204053214816,0.0002962962962962,0.0024697903202202,0.0472441615923096,9.291408678988706
1677,760929-03-M1,761226-19-M6,geo2,1976-09-29T03:06:31.590273,0.8513326134782179,-1.483200921102176,5,35,A,229.09670297808887,0.0011407407407407,222.3460267475556,0.0002962962962963,0.0024705404530983,0.0316893566981163,10.39398106592087
1678,761028-13-M12,761226-19-M6,geo2,1976-10-28T13:11:48.721319,0.8538256871800279,-1.2136215991587649,5,35,C,219.81112885023705,0.0013185185185185,220.8389923517333,0.0002666666666666,0.0025068211226518,0.0166072489628149,7.561554888818958
1679,761028-14-M2,761226-19-M6,geo2,1976-10-28T14:14:28.908653,0.892949270419035,-3.5818609072705305,5,35,A,224.5913085459556,0.0012444444444444,221.8912483615852,0.0002814814814814,0.0025085519613196,0.0048011915484281,9.31117360038218
1680,761028-15-M1,761226-19-M6,geo2,1976-10-28T15:09:34.954644,0.9239408972156024,-3.597344798487556,5,35,A,228.55290987964443,0.0011703703703703,222.8403569315556,0.0002962962962963,0.0025100740961486,0.0264826352287178,12.97613596056008
1681,761028-15-M4,761226-19-M6,geo2,1976-10-28T15:41:19.561516,0.8714761348975105,-1.9791331925058064,5,35,A,230.73853684047407,0.0011407407407407,223.39795064894813,0.0002814814814814,0.0025109510714431,0.0187692106593432,11.3555195809698
1682,761127-02-N6,761226-19-M6,geo2,1976-11-27T02:42:27.579857,0.8487916008599998,0.6449163321497258,5,35,D,221.55354737124443,0.0012888888888888,221.6537632190074,0.0002814814814814,0.0025581917242784,0.0141732101433854,7.025829346471515
1683,761127-03-M3,761226-19-M6,geo2,1976-11-27T03:38:18.720268,0.82946335746928,-6.623866462392935,5,35,A,225.77657455176296,0.0012296296296296,222.6111023016296,0.0002962962962962,0.0025597823606976,0.0330539450377195,7.322720271910175
1684,761127-04-M6,761226-19-M6,geo2,1976-11-27T04:33:48.993142,0.8125649888555254,-3.755968895952921,5,35,A,229.75461429742225,0.0011555555555555,223.57784981985185,0.0002962962962963,0.0025613591109763,0.0534047782855667,9.38232825559568
1685,761127-05-M1,761226-19-M6,geo2,1976-11-27T05:07:23.990787,0.8800454349744088,-3.2616905452152736,5,35,A,232.06656740462225,0.0011259259259259,224.1748861591111,0.0002962962962962,0.0025623111148076,0.0370632073870219,12.416671387440164
1686,761127-06-M1,761226-19-M6,geo2,1976-11-27T06:02:54.440840,0.8102825051314142,-2.018615452803655,5,35,A,235.7386545380741,0.0010814814814814,225.1816861748148,0.0002962962962963,0.002563881232476,0.0572890203440849,11.87024203200417
1687,761226-18-M9,761226-19-M6,geo2,1976-12-26T18:54:57.606322,0.8566954530334011,-0.8268954906458552,5,35,A,231.20056730542225,0.0011555555555555,224.31706853985185,0.0002962962962963,0.002614126580872,0.0220105690606704,9.428371718366495
1688,761226-19-M2,761226-19-M6,geo2,1976-12-26T19:11:27.766579,0.9089803703157224,-1.4129198276132755,5,35,A,232.33123002345187,0.0011407407407407,224.6104493567408,0.0002962962962963,0.0026145251936865,0.0162055175826407,9.567084700994256
1689,761226-19-M6,761226-19-M6,geo2,1976-12-26T19:55:23.525220,0.9999999999999998,-3.976284790890833e-18,5,35,A,235.257664312,0.0010814814814815,225.41141488,0.0002962962962962,0.0026155828714347,0.0202326071033643,12.001700434353731
1690,770125-08-M8,761226-19-M6,geo2,1977-01-25T08:52:09.516245,0.8168000424374291,-4.11895911452935,5,35,A,228.5723896237037,0.0011851851851851,223.910597405926,0.0002962962962963,0.0026581215701873,0.0227087256636937,11.21550297270638
